	Oculina_OA4_S45_R1_001.fastq.trim.sam.counts	Oculina_OA5_S33_R1_001.fastq.trim.sam.counts	Oculina_OA6_S20_R1_001.fastq.trim.sam.counts	Oculina_OC4_S29_R1_001.fastq.trim.sam.counts	Oculina_OC5_S18_R1_001.fastq.trim.sam.counts	Oculina_OC9_S36_R1_001.fastq.trim.sam.counts	Oculina_OD4_S40_R1_001.fastq.trim.sam.counts	Oculina_OD5_S5_R1_001.fastq.trim.sam.counts	Oculina_OD6_S26_R1_001.fastq.trim.sam.counts	Oculina_OE10_S46_R1_001.fastq.trim.sam.counts	Oculina_OE11_S3_R1_001.fastq.trim.sam.counts	Oculina_OE3_S30_R1_001.fastq.trim.sam.counts	Oculina_OF7_S32_R1_001.fastq.trim.sam.counts	Oculina_OF8_S44_R1_001.fastq.trim.sam.counts	Oculina_OF9_S9_R1_001.fastq.trim.sam.counts	Oculina_OH11_S43_R1_001.fastq.trim.sam.counts	Oculina_OH15_S12_R1_001.fastq.trim.sam.counts	Oculina_OH1_S34_R1_001.fastq.trim.sam.counts	Oculina_OI1_S15_R1_001.fastq.trim.sam.counts	Oculina_OI2_S35_R1_001.fastq.trim.sam.counts	Oculina_OI3_S4_R1_001.fastq.trim.sam.counts	Oculina_OJ13_S11_R1_001.fastq.trim.sam.counts	Oculina_OJ14_S6_R1_001.fastq.trim.sam.counts	Oculina_OJ15_S24_R1_001.fastq.trim.sam.counts	Oculina_OK1_S38_R1_001.fastq.trim.sam.counts	Oculina_OK2_S1_R1_001.fastq.trim.sam.counts	Oculina_OK3_S31_R1_001.fastq.trim.sam.counts	Oculina_OL6_S16_R1_001.fastq.trim.sam.counts	Oculina_OL7_S2_R1_001.fastq.trim.sam.counts	Oculina_OL8_S19_R1_001.fastq.trim.sam.counts	Oculina_OM1_S10_R1_001.fastq.trim.sam.counts	Oculina_OM2_S28_R1_001.fastq.trim.sam.counts	Oculina_OM3_S23_R1_001.fastq.trim.sam.counts	Oculina_ON4_S27_R1_001.fastq.trim.sam.counts	Oculina_ON5_S13_R1_001.fastq.trim.sam.counts	Oculina_ON6_S17_R1_001.fastq.trim.sam.counts	Oculina_OO1_S7_R1_001.fastq.trim.sam.counts	Oculina_OO2_S22_R1_001.fastq.trim.sam.counts	Oculina_OP1_S42_R1_001.fastq.trim.sam.counts	Oculina_OP2_S47_R1_001.fastq.trim.sam.counts	Oculina_OP3_S37_R1_001.fastq.trim.sam.counts	Oculina_OQ11_S8_R1_001.fastq.trim.sam.counts	Oculina_OQ1_S41_R1_001.fastq.trim.sam.counts	Oculina_OQ4_S14_R1_001.fastq.trim.sam.counts	Oculina_OR7_S39_R1_001.fastq.trim.sam.counts	Oculina_OR8_S21_R1_001.fastq.trim.sam.counts	Oculina_OR9_S25_R1_001.fastq.trim.sam.counts
Sym_118501_c2_g1	0	11	1	0	2	2	3	2	3	3	2	1	2	0	1	0	4	2	8	4	1	4	2	2	2	0	1	4	1	0	0	0	9	1	0	0	0	0	0	0	0	4	0	3	3	2	1
Sym_118506_c0_g1	0	6	0	0	0	3	1	3	0	2	0	1	2	1	0	1	4	4	3	2	1	5	3	1	0	0	0	2	1	0	2	2	4	0	0	0	0	0	0	0	3	0	0	3	2	3	0
Sym_118506_c1_g1	0	3	0	1	0	4	0	1	0	0	1	0	0	2	1	0	0	1	1	2	0	1	1	4	0	0	0	0	0	0	0	0	3	0	1	0	1	0	3	0	1	0	2	5	0	0	0
Sym_118506_c1_g2	0	2	1	0	3	2	1	2	0	1	1	0	1	1	1	2	2	1	1	1	0	1	3	4	0	0	0	1	0	1	3	2	4	0	0	0	0	0	1	0	0	0	0	2	3	9	0
Sym_118506_c4_g1	0	5	4	2	1	1	2	4	2	1	2	0	1	2	2	0	1	2	6	8	0	9	2	5	1	0	0	4	2	1	2	4	4	2	0	0	0	0	0	2	0	5	1	4	4	5	3
Sym_118532_c0_g1	0	1	1	0	0	1	0	2	0	0	1	0	2	2	0	0	2	0	1	3	0	0	2	0	0	0	0	3	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	4	3
Sym_11853_c0_g1	0	1	0	1	0	1	0	1	0	0	1	1	0	0	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Sym_118541_c1_g1	1	29	5	6	18	13	10	8	13	18	24	12	14	7	16	5	11	17	22	21	1	18	11	20	3	1	0	8	23	4	15	3	24	3	3	1	1	0	4	1	6	28	1	22	10	6	5
Sym_118556_c0_g1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_11855_c0_g1	0	6	0	1	2	3	2	1	1	0	1	1	1	3	1	1	1	5	0	2	0	3	2	3	0	0	0	2	3	0	4	3	3	0	0	0	0	0	0	0	2	4	1	1	1	2	1
Sym_118607_c2_g1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Sym_118609_c2_g2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_118609_c3_g2	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	1	0	2	1	3	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	1	2	0
Sym_118609_c3_g4	0	2	28	32	17	32	28	38	22	4	4	0	1	4	1	2	2	5	44	56	20	50	50	13	2	1	0	1	5	1	1	2	0	3	4	0	0	2	0	3	3	0	0	5	19	33	11
Sym_118619_c2_g1	0	0	0	0	0	0	0	1	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_11862_c0_g1	0	3	1	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Sym_118650_c6_g1	0	2	1	0	0	1	2	2	1	0	2	0	0	1	3	0	2	1	1	3	1	0	0	0	0	0	0	2	1	1	1	1	4	0	0	0	0	0	0	0	1	1	0	3	0	2	0
Sym_118671_c0_g1	0	0	0	0	2	1	1	1	2	0	1	1	0	0	1	0	2	0	1	2	1	5	1	1	0	0	0	2	1	0	1	0	3	0	0	0	0	0	0	0	0	1	0	1	0	2	0
Sym_118674_c1_g1	1	2	2	3	5	6	4	4	3	4	5	4	5	1	5	1	2	5	4	6	2	8	5	3	1	1	1	4	6	2	3	6	10	0	0	0	0	0	2	0	7	9	1	7	4	5	2
Sym_118684_c2_g4	0	1	3	1	3	0	1	3	1	1	0	0	0	0	2	0	6	1	7	3	2	0	1	3	0	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	1	1	0	4	1	3	0
Sym_118684_c2_g8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_118693_c0_g1	0	2	1	3	1	0	0	1	0	0	0	2	2	0	0	0	2	0	1	2	0	4	1	4	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	0
Sym_118693_c1_g1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_11873_c0_g1	0	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	1	0	0	1	2	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_118753_c1_g1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_118797_c0_g3	0	5	2	0	2	0	1	1	0	0	1	0	1	1	2	1	1	2	1	0	0	3	4	2	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	2
Sym_118811_c2_g1	0	19	12	10	17	11	9	20	11	13	22	10	16	9	17	3	15	12	32	22	3	16	22	21	3	1	5	15	20	12	18	8	39	1	0	1	0	0	5	0	19	13	1	21	10	12	4
Sym_118861_c1_g1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_118868_c0_g1	3	16	23	8	18	3	3	15	14	4	16	15	10	1	10	3	35	11	20	11	7	26	18	19	2	1	1	19	9	12	12	5	29	4	1	3	0	0	1	0	11	20	0	17	9	7	6
Sym_118868_c0_g2	0	10	4	1	5	2	2	0	3	0	2	4	1	2	3	1	14	2	13	3	7	2	6	6	0	0	0	5	1	6	4	0	12	0	0	1	0	0	2	0	5	16	1	4	2	1	4
Sym_118868_c0_g3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_118905_c0_g1	0	2	3	1	3	0	1	8	2	1	4	1	2	1	1	0	1	2	3	1	0	1	5	1	1	0	1	1	1	1	3	0	2	0	0	0	0	0	0	0	1	6	0	3	2	3	1
Sym_118905_c5_g1	0	9	8	3	11	3	8	7	4	7	3	5	7	1	8	3	12	11	9	11	3	5	9	11	1	0	1	13	5	3	8	3	18	1	0	0	0	0	3	0	10	11	1	6	7	2	4
Sym_118905_c5_g3	0	26	9	8	10	13	5	14	6	4	12	11	11	4	6	1	29	6	19	22	7	13	12	19	1	0	3	13	15	9	15	1	22	3	0	1	0	0	5	0	10	22	0	16	17	11	9
Sym_11891_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Sym_118929_c0_g1	0	2	1	0	0	2	1	4	0	1	5	1	6	2	2	1	3	1	2	2	0	6	7	0	0	1	0	5	7	1	11	3	1	1	0	0	0	1	1	0	2	2	0	6	2	3	0
Sym_118965_c9_g5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_118975_c1_g1	0	1	5	2	0	1	1	4	2	0	4	1	1	0	0	0	4	0	1	2	0	1	2	1	0	0	0	7	1	2	3	0	4	1	0	0	0	0	1	0	0	2	0	4	0	4	0
Sym_118995_c1_g3	0	0	0	0	0	1	1	2	0	0	0	0	1	1	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_118999_c4_g1	0	3	0	1	3	0	0	3	1	0	1	0	2	1	0	1	2	0	2	1	0	0	0	0	0	0	0	2	1	0	1	0	3	0	0	0	0	0	0	0	2	1	0	0	0	2	0
Sym_119016_c0_g1	0	3	2	1	0	2	3	0	1	0	1	0	3	0	1	0	1	2	1	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	2	1	0	5	0	1	0
Sym_119017_c0_g3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Sym_119017_c0_g5	3	51	26	16	16	15	20	39	16	8	24	25	24	7	31	7	50	19	45	25	5	26	29	42	3	1	1	29	26	11	23	12	82	8	1	2	0	0	3	1	25	46	0	49	29	23	12
Sym_119017_c0_g7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_119023_c3_g1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_119023_c6_g2	0	1	1	0	2	1	0	1	0	1	1	0	1	0	1	0	1	1	1	1	0	2	0	1	0	0	0	1	2	0	1	3	2	0	0	0	0	0	0	0	0	0	1	3	0	5	0
Sym_119023_c7_g1	0	2	2	0	0	1	2	2	2	2	1	2	0	0	1	0	2	1	2	1	0	2	1	3	0	0	0	3	2	0	2	0	2	0	0	0	0	0	0	0	0	1	0	3	1	1	0
Sym_119054_c0_g1	0	63	33	16	23	20	22	40	18	14	40	17	19	14	25	7	30	37	58	27	5	31	38	45	6	2	5	32	46	18	55	15	85	4	0	1	0	0	9	0	23	21	2	56	47	32	8
Sym_119056_c0_g1	0	2	3	1	2	0	0	1	1	0	0	2	1	2	0	0	2	0	1	1	1	0	0	1	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	1
Sym_119070_c1_g1	0	0	0	0	2	0	0	0	0	0	3	2	1	0	0	0	2	2	1	1	0	1	2	0	0	0	0	3	0	0	0	1	2	0	0	1	0	0	0	0	1	2	2	1	0	0	0
Sym_119110_c0_g1	0	1	0	0	1	1	0	1	2	0	2	0	0	0	0	0	3	3	1	1	0	0	0	0	0	0	0	0	2	1	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1
Sym_119110_c1_g1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_119110_c1_g2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Sym_119110_c1_g3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_119171_c0_g1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_119171_c4_g1	0	0	1	1	1	2	1	3	1	0	1	0	0	1	1	0	3	1	2	1	0	0	2	4	0	0	0	4	0	0	3	1	2	0	0	0	0	0	0	0	2	2	0	5	1	1	0
Sym_119174_c0_g1	0	1	2	3	2	1	0	5	0	0	1	1	0	1	0	0	2	0	1	2	0	1	1	1	0	0	1	0	1	0	2	2	3	0	0	0	0	0	0	0	2	1	0	7	1	5	2
Sym_119190_c2_g1	0	4	0	0	1	1	0	2	0	1	1	0	1	0	1	0	4	0	2	1	0	1	2	0	0	0	0	3	0	2	2	1	3	0	0	0	0	1	0	1	3	0	0	2	1	0	0
Sym_1191_c0_g1	0	0	0	0	0	0	0	1	1	2	0	1	0	1	1	2	0	0	1	1	1	0	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	1	0	2	1	0	2	2	0	0
Sym_119235_c0_g1	0	2	0	0	3	1	2	0	1	1	1	1	2	1	4	0	2	2	1	2	1	2	3	1	1	0	0	4	0	0	4	0	2	0	0	0	0	0	0	0	0	3	0	3	1	1	0
Sym_119235_c0_g2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1
Sym_119241_c1_g1	0	0	1	2	0	0	0	2	0	0	0	1	1	0	1	0	1	1	0	2	0	1	1	0	0	0	0	1	1	1	0	0	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0
Sym_119243_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_119250_c0_g1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Sym_119250_c0_g2	0	5	0	0	3	0	3	1	0	0	1	1	1	0	1	0	1	0	0	1	0	2	0	3	0	0	0	1	5	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1
Sym_119250_c0_g3	3	30	61	22	50	42	45	50	35	12	71	38	36	15	56	6	89	63	60	65	26	74	63	67	6	2	10	28	45	38	79	11	111	4	2	4	1	1	14	3	60	86	4	102	46	38	29
Sym_119275_c3_g2	0	61	22	15	35	21	23	50	18	9	18	24	28	14	20	7	46	38	64	53	13	32	36	40	2	1	3	40	35	24	40	17	75	8	4	3	1	0	9	0	26	57	4	53	20	31	18
Sym_119312_c1_g2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sym_119345_c3_g1	0	1	0	2	0	0	0	0	2	0	0	0	1	0	1	0	1	1	1	2	0	1	1	1	0	0	0	2	4	0	2	0	0	0	0	0	0	0	0	0	0	2	0	1	1	2	1
Sym_119350_c1_g2	0	8	2	3	1	3	2	6	4	4	6	1	1	1	3	0	6	5	11	12	2	8	11	2	0	0	1	6	4	0	8	2	4	0	0	1	0	0	1	0	4	6	0	8	4	4	1
Sym_119382_c7_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Sym_119393_c2_g1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0
Sym_119395_c10_g2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_119395_c10_g3	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	1	0
Sym_119395_c10_g4	0	9	2	0	0	1	1	2	5	0	1	1	1	0	0	0	3	0	0	1	2	0	0	1	0	0	0	1	0	1	1	1	5	1	0	0	0	1	0	0	2	2	0	1	1	1	1
Sym_119412_c8_g1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	2	0	1	1	1	0
Sym_119422_c1_g1	0	8	2	4	2	4	2	6	1	2	8	0	2	0	1	0	5	7	3	6	1	4	2	0	0	0	0	4	3	1	4	2	8	4	1	0	0	0	0	0	3	3	1	10	4	3	0
Sym_119433_c2_g2	0	3	6	1	2	1	1	0	2	1	2	2	2	0	3	0	3	1	2	2	2	1	1	2	0	0	0	1	1	0	2	2	3	0	0	0	0	0	1	0	0	0	1	1	1	2	1
Sym_119466_c0_g1	0	0	0	0	0	0	1	1	1	0	0	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0
Sym_119480_c3_g1	0	14	8	8	6	4	10	16	14	4	10	6	6	4	10	0	11	10	21	8	7	13	12	16	0	0	1	17	13	4	10	6	28	1	0	0	0	0	1	0	8	14	1	26	6	13	0
Sym_119516_c2_g1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sym_119517_c0_g1	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Sym_119517_c0_g3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_119518_c0_g2	0	14	5	2	14	3	5	5	4	4	6	11	2	2	5	2	15	8	9	10	3	12	10	3	1	0	1	9	10	4	9	0	7	2	0	1	0	0	1	0	4	17	0	10	6	2	8
Sym_119530_c4_g1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_119553_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_11955_c0_g1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_119560_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_119671_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Sym_119724_c4_g1	0	1	1	0	0	0	1	0	0	0	0	2	0	0	1	1	0	2	1	0	0	1	0	1	0	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_11972_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
Sym_119749_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
Sym_119795_c4_g1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Sym_11980_c0_g1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Sym_119833_c0_g1	0	18	14	10	9	11	7	23	1	1	15	5	12	4	3	2	16	7	22	16	4	16	9	13	0	2	3	13	9	5	14	9	25	1	1	0	1	0	2	0	13	7	0	21	9	10	3
Sym_119833_c1_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Sym_119833_c3_g1	0	9	2	0	4	5	0	3	2	2	1	4	1	2	7	0	16	2	4	7	4	3	2	7	0	0	0	5	3	0	2	1	10	0	0	0	0	0	2	0	4	8	0	5	7	2	4
Sym_119833_c3_g2	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_119833_c3_g3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Sym_119838_c0_g2	0	7	0	1	1	1	2	2	1	2	2	1	0	1	0	0	2	1	8	3	0	1	0	1	0	1	0	0	0	0	2	1	2	0	0	0	0	0	0	0	2	0	0	2	1	2	0
Sym_119843_c0_g1	0	22	9	4	12	9	3	14	10	3	8	9	4	3	6	0	23	10	10	21	2	8	8	21	2	0	1	6	14	9	12	3	16	2	1	2	1	0	0	0	14	8	0	16	8	6	7
Sym_119843_c2_g1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Sym_119843_c5_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_119843_c6_g1	0	20	13	8	12	12	9	22	10	2	11	13	11	10	14	2	18	14	25	17	5	21	13	21	0	4	1	19	20	6	28	9	31	3	1	1	0	2	2	3	9	23	1	22	11	11	2
Sym_119879_c4_g3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_11990_c0_g1	0	2	0	0	0	0	1	1	1	0	2	4	0	1	0	0	1	0	1	0	0	3	2	2	0	0	0	0	2	0	1	2	2	0	0	0	0	0	0	0	0	0	0	3	0	1	1
Sym_119914_c0_g2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_119914_c10_g1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sym_119914_c10_g2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
Sym_119914_c10_g3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sym_119914_c3_g1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Sym_119964_c1_g1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_11998_c0_g2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Sym_119993_c0_g1	0	18	2	4	9	2	9	8	6	7	15	5	12	6	7	1	14	12	17	12	2	10	16	15	1	0	3	8	10	5	11	6	22	1	0	0	0	1	3	0	7	11	2	10	4	5	5
Sym_119993_c5_g1	0	13	10	10	9	3	6	13	6	3	6	3	7	4	5	4	11	8	16	6	0	14	14	12	2	1	1	7	6	3	8	10	23	1	0	1	0	0	0	0	15	7	1	14	10	19	2
Sym_11999_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Sym_12002_c0_g1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
