sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	B2	B2e	1390331_B	22371_B	787438_B	1157383_B	1463665_B	22017_B	64886_B	46221_B	46220_B	1157325_B	1465458_B	1157406_B	B5a	45591_B	47974_B	46283_B	46225_B	1157296_B	1157307_B	1157328_B	1157385_B	1157278_B	787431_B	46226_B	44386_B	1157356_B	61427_B	1778703_B	1778702_B	1465440_B	1465776_B	46272_B	C1	C1t	C1c	21508_C	282233_C	D1	D4	D4c
134768	HF9	HF9_R1_NoIll_No4N_ITS.fastq.gz	3a01989df68ca11ec752ebdcd61d8794d4124092b7692d947761b3a0ca7688e4	HF9_R2_NoIll_No4N_ITS.fastq.gz	bb9e650963eaad299ac0bc5cc6fd0572be27961cc2819ef65f62f9a1f7bf6a37	1.2651680103572058	1.0161831342317424	0.02589301477078797	1.0161831342317424	0.02589301477078797	0.0	0.0	0.0	0.0	1.0	0.000882716412640499	0	0.1700111810745601	0	0	0	0	0	0	0	NoData	Cnidaria	Anthozoa	Scleractinia	Oculinidae	Oculina	arbuscula	34.71336600	-76.68021000	Summer 2018	3	0.7969163773318425	0.03277820278938386	0.021361737185900075	0.022009062555169774	0.012240334255281586	0.01712469840522568	0.020243629729888777	0.015182722297416584	0.006944035779438592	0.01571235214500088	0.013240746189607485	0.01000411934325899	0.00794444771376449	0.008003295474607191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029423880421349967
134743	CI1	CI1_R1_NoIll_No4N_ITS.fastq.gz	778f2fd03f0d1de8cbc44f438289c265fa1b9460ddc7445c22ec0688c216e04e	CI1_R2_NoIll_No4N_ITS.fastq.gz	71e1438c5de0e08e6338885d67be7056ed9f24f32707acea518815a8b279c409	1.2593692670568708	1.0239072828397542	0.021432107393494656	1.0239072828397542	0.021432107393494656	0.0	0.0	0.0	0.0	1.0	0.00046591537811944907	0	0.17026295099152616	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Oculinidae	Oculina	arbuscula	34.71336600	-76.68021000	Summer 2018	3	0.803296351300195	0.026178620308086542	0.01939372761422207	0.020849713170845344	0.015782883433796337	0.016336157945313182	0.014326897877173058	0.016656474767770303	0.011444046475058967	0.015025770944352233	0.014676334410762645	0.009493025829183774	0.00841559651728255	0.007862322005765704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014559855566232782	0.00011647884452986227	0
134772	HL8	HL8_R1_NoIll_No4N_ITS.fastq.gz	6723606f9876b1a88c1e6d0fef7a05d1b3d545cf8e6982986006b01b5897314f	HL8_R2_NoIll_No4N_ITS.fastq.gz	8d7be181a4a50474a1aeed2ffb1d5f1c5ec63ca93b55106d977ec94d4e56c0ca	1.381488736532811	1.0111655239960822	0.03339862879529873	1.0111655239960822	0.03339862879529873	0.0	0.0	0.0	0.0	1.0	0.0013712047012732615	0	0.17100881488736533	0	0	0	0	0	0	0	NoData	Cnidaria	Anthozoa	Scleractinia	Oculinidae	Oculina	arbuscula	34.71336600	-76.68021000	Summer 2018	3	0.7944172380019588	0.03457394711067581	0.01909892262487757	0.022526934378060724	0.020078354554358472	0.013614103819784526	0.01792360430950049	0.014593535749265425	0.014593535749265425	0.011949069539666993	0.011165523996082272	0.00881488736532811	0.007051909892262488	0.009598432908912831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134740	CE11	CE11_R1_NoIll_No4N_ITS.fastq.gz	d8d85c7a52a043abffa69740da1f9cdb5399042fc2a9aae07a8cab4b7bebf6db	CE11_R2_NoIll_No4N_ITS.fastq.gz	26aabe470ad12c1a54af029c6ed2c60b66cdd996023b11d8175b282089436610	1.2131774229817855	1.0136046773105465	0.02855857881718012	1.0136046773105465	0.02855857881718012	0.0	0.0	0.0	0.0	1.0	0.0014616595457611872	0	0.17135147290308075	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Oculinidae	Oculina	arbuscula	34.71336600	-76.68021000	Summer 2018	3	0.8069485046098493	0.021700022487069936	0.01664043175174275	0.01922644479424331	0.017652349898808185	0.016303125702720935	0.021137845738700246	0.01922644479424331	0	0.015291207555655498	0.017202608500112435	0.007982909826849561	0.011468405666741623	0.009219698673262874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134750	CR7	CR7_R1_NoIll_No4N_ITS.fastq.gz	5f52ac1ce079c5040a01df97ec75a0a0585b9055f501e886d4b22aa47222ca07	CR7_R2_NoIll_No4N_ITS.fastq.gz	5c13341ef1b0a6d0b4e42a2bc9b4e0d7e62bc4ce2895aa4d212c5cb84df1a2ee	1.301498127340824	1.0226948457285536	0.024879614767255216	1.0226948457285536	0.024879614767255216	0.0	0.0	0.0	0.0	1.0	0.0006688068485821295	0	0.17166042446941324	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Oculinidae	Oculina	arbuscula	34.71336600	-76.68021000	Summer 2018	3	0.8002496878901373	0.027911539147494203	0.019707508471553416	0.02028714107365793	0.01658640984483681	0.015694667380060638	0.01631888710540396	0.018013197788478687	0.010344212591403603	0.01466916354556804	0.013197788478687356	0.008783663278045301	0.009274121633672196	0.008783663278045301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017834849295523454	0	0
134753	FD5	FD5_R1_NoIll_No4N_ITS.fastq.gz	5ee6bea04ec486ab9597e912bb7c6bf5a248c24ed4bfd9250b0ffb6d3dbec616	FD5_R2_NoIll_No4N_ITS.fastq.gz	34cbfe549e9ca0008a79e9f539de640393be5d25a86a2a1b39ebd50f3e0c5b31	1.4953548866592346	1.0066889632107023	0.03939056112969157	1.0066889632107023	0.03939056112969157	0.0	0.0	0.0	0.0	1.0	0.002787068004459309	0	0.17261241174284653	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Oculinidae	Oculina	arbuscula	34.71336600	-76.68021000	Summer 2018	3	0.7969156447417317	0.030471943515421776	0.017279821627647716	0.017651430694908956	0.020810107766629504	0.0189520624303233	0.013935340022296544	0.011334076551467856	0.01932367149758454	0.011519881085098476	0.011519881085098476	0.008175399479747306	0.007617985878855444	0.007989594946116686	0	0	0	0	0	0	0	0	0.006503158677071721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134757	FI2	FI2_R1_NoIll_No4N_ITS.fastq.gz	40011965a016d2152770d360f73199f25ae9f037d8ec241c6cffaabd597f67e9	FI2_R2_NoIll_No4N_ITS.fastq.gz	158296cf619e9d67c6bd901a0f2b378db235fb51a90b2bb6cefb459b0cc1c79b	1.2101625907374174	1.0133929767230065	0.019634103875927462	1.0133929767230065	0.019634103875927462	0.0	0.0	0.0	0.0	1.0	0.0003750033482441807	0	0.17373369405083972	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Oculinidae	Oculina	arbuscula	34.71336600	-76.68021000	Summer 2018	3	0.7985160581790909	0.027750247770069375	0.019473388155251386	0.022848418289449012	0.015267993464227358	0.018482307877748908	0.017893016901936624	0.01692872257788016	0.010901883052527254	0.014384057000508934	0.01325904695577639	0.01039294993705301	0.00717863552353146	0.006723274314949241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134771	HJ15	HJ15_R1_NoIll_No4N_ITS.fastq.gz	498ff6001fa50878669e7ccb7a66938430d953c487a523a952bc9887c23e055d	HJ15_R2_NoIll_No4N_ITS.fastq.gz	5777f041b03ebde84f8679effd0633a9a6c3c320a0378749ab9438f26cc6aa95	1.3936077602288273	1.0159184181072005	0.0346971769680388	1.0159184181072005	0.0346971769680388	0.0	0.0	0.0	0.0	1.0	0.0017410769804750653	0	0.17398333540604405	0	0	0	0	0	0	0	NoData	Cnidaria	Anthozoa	Scleractinia	Oculinidae	Oculina	arbuscula	34.71336600	-76.68021000	Summer 2018	3	0.7990299713965925	0.026986693197363514	0.02213655018032583	0.019524934709613233	0.01678895659743813	0.01790822037060067	0.014301703768188036	0.020395473199850765	0.011317000373087924	0.012933714712100485	0.012933714712100485	0.008705384902375327	0.008954110185300335	0.008083571695062804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134759	FL7	FL7_R1_NoIll_No4N_ITS.fastq.gz	5343d19fab6f11895f1cf406259bf3b21396e415c65acf0a9cb1d9beac9ec0ea	FL7_R2_NoIll_No4N_ITS.fastq.gz	8acb3fff311145e619cfc60c2216ae655a55970b6d3b7dd5c1d11d4fc0ba17f7	1.2655883253393203	1.016787427288499	0.02459434636187366	1.016787427288499	0.02459434636187366	0.0	0.0	0.0	0.0	1.0	0.0007143586080212267	0	0.1760383712623737	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Oculinidae	Oculina	arbuscula	34.71336600	-76.68021000	Summer 2018	3	0.80365343402388	0.0203081947137463	0.01877742626798653	0.02137973262577814	0.021175630166343506	0.020614348402898254	0.019542810490866414	0.015868966221042963	0.010409225431166446	0.013521787937544648	0.012654352484947444	0.008419226451678743	0.006633329931625676	0.007041534850494948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134758	FJ14	FJ14_R1_NoIll_No4N_ITS.fastq.gz	588cffdf7f2727c47ff02a11c398fb95a1ff60774bc4eafc8b9dfb13773e6bd6	FJ14_R2_NoIll_No4N_ITS.fastq.gz	0e5200041600d0aaf03cd3951be0631b146b139d966752e352a95c07f42cf031	1.3830667920978363	1.0161806208842898	0.043650047036688615	1.0161806208842898	0.043650047036688615	0.0	0.0	0.0	0.0	1.0	0.002634054562558796	0	0.1781749764816557	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Oculinidae	Oculina	arbuscula	34.71336600	-76.68021000	Summer 2018	3	0.7924741298212605	0.029350893697083727	0.02220131702728128	0.020319849482596426	0.016556914393226718	0.018626528692380056	0.014863593603010348	0.0180620884289746	0.012417685794920037	0.014111006585136407	0.01392285983066792	0.007902163687676388	0.01072436500470367	0.008466603951081843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134742	CH1	CH1_R1_NoIll_No4N_ITS.fastq.gz	f5b8cea8b4547a328cec30e7aa2abafab2fa6b3aed378362e0c77a6bd605e583	CH1_R2_NoIll_No4N_ITS.fastq.gz	7e24e6613ed4e45a20639ffc355aba4b53e40da8f8c3cbf99ca4c8fe1a27c83b	1.2374681100461973	1.0137212990415776	0.025236158036268358	1.0137212990415776	0.025236158036268358	0.0	0.0	0.0	0.0	1.0	0.0009653175205129973	0	0.17913535130662622	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Oculinidae	Oculina	arbuscula	34.71336600	-76.68021000	Summer 2018	3	0.7934910018616838	0.027373646831689996	0.022202302971798937	0.02240915672619458	0.016962007860442666	0.017927325380955664	0.01751361787216438	0.01716886161483831	0.010963248982969041	0.013790250293042818	0.014066055298903675	0.010411638971247328	0.0071709301523822655	0.008549955181686547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134775	H05	HO5_R1_NoIll_No4N_ITS.fastq.gz	ed1afcdf354301328c690e5158f05e7f29f3772a48a8b51c84e8756fe255601b	HO5_R2_NoIll_No4N_ITS.fastq.gz	66aac29b112c4083d51dbee9f572dafb83e33a95ba315ee4459d75459857fa61	1.7650429799426934	1.0078796561604584	0.04656160458452722	1.0078796561604584	0.04656160458452722	0.0	0.0	0.0	0.0	1.0	0.010744985673352435	0	0.19054441260744986	0	0	0	0	0	0	0	NoData	Cnidaria	Anthozoa	Scleractinia	Oculinidae	Oculina	arbuscula	34.71336600	-76.68021000	Summer 2018	3	0.745702005730659	0.06375358166189111	0	0	0.06303724928366762	0	0.04871060171919771	0	0	0	0	0.0071633237822349575	0.0035816618911174787	0.004297994269340974	0	0	0.015759312320916905	0	0.012893982808022923	0.007879656160458453	0.01002865329512894	0	0	0	0	0	0	0.00501432664756447	0	0.004297994269340974	0.004297994269340974	0	0	0.0035816618911174787	0	0	0	0	0	0	0	0
134761	FN5	FN5_R1_NoIll_No4N_ITS.fastq.gz	5ba45f32406b9603a1dbd827fd22437a41d98033ac2a9519aac64ccddb493edf	FN5_R2_NoIll_No4N_ITS.fastq.gz	3b94af65426028945ef9f7083af73360a28529866e7c7c5da6e333347037889d	17.03660886319846	1.0	0.02697495183044316	1.0	0.02697495183044316	0.0	0.0	0.0	0.0	1.0	0.005780346820809248	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Oculinidae	Oculina	arbuscula	34.71336600	-76.68021000	Summer 2018	3	0.9402697495183044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036608863198458574	0.023121387283236993	0	0	0	0	0	0
134748	CO1	CO1_R1_NoIll_No4N_ITS.fastq.gz	090f759a7c7b03016553754a38e6ebf95303b0a4f1d5b4265927930fad6ff34c	CO1_R2_NoIll_No4N_ITS.fastq.gz	93b8c7ccb10382a3a45b747f0830d7473f668b7be49c3c9eff608c92c541af8c	7.158881941890401	1.0088267745494668	0.041191614564178004	1.0088267745494668	0.041191614564178004	0.0	0.0	0.0	0.0	1.0	0.003677822728944465	0	0.10886355277675616	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Oculinidae	Oculina	arbuscula	34.71336600	-76.68021000	Summer 2018	3	0.7796984185362266	0	0	0	0	0	0	0	0	0	0	0.008458992276572269	0	0	0.11143802868701728	0.05590290547995587	0	0.015079073188672305	0	0.004413387274733358	0	0.006987863184994484	0	0.00625229863920559	0	0.005884516366311144	0.005884516366311144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134751	DW	DW_R1_NoIll_No4N_ITS.fastq.gz	70d3872331f53e3e7c73917899d4633e1464d9f50b941baf4a23449fc030cc24	DW_R2_NoIll_No4N_ITS.fastq.gz	e0ac782d22fea1b826ad7d49617607606ef4ec23a8190e9a1d2f0b80e295effc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Oculinidae	Oculina	arbuscula	34.71336600	-76.68021000	Summer 2018	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq_accession																																					21914	1463664	1390331	22371	787438	1157383	1463665	22017	64886	46221	46220	1157325	1465458	1157406	37517	45591	47974	46283	46225	1157296	1157307	1157328	1157385	1157278	787431	46226	44386	1157356	61427	1778703	1778702	1465440	1465776	46272	2	5020	308	21508	282233	853	854	1730
