"","OC4_F_B","OC5_H_B","OC9_C_B","OD4_C_B","OD5_F_B","OD6_H_B","OF7_C_B","OF8_F_B","OF9_H_B","OI1_C_B","OI2_F_B","OI3_H_B","OJ13_C_B","OJ14_F_B","OJ15_H_B","OM1_C_B","OM2_F_B","OM3_H_B","OR7_C_B","OR8_F_B","OR9_H_B","Control_1.1","Control_1","Control_2.1","Control_2","Control_3.1","Control_3","Control_4.1","Control_4","Cool_1","Cool_2","Cool_3","Cool_4","Heat_1.1","Heat_1","Heat_2.1","Heat_2","Heat_3.1","Heat_3","Heat_4.1","Heat_4"
"Sym_124087_c4_g1",146.188323622995,177.035379201189,144.812978469528,203.420021000421,130.946729841761,208.059846511827,182.942748270153,65.7604270168582,148.230590477345,172.175974479004,154.520126120647,201.621563318196,180.854705307031,121.215290812643,158.436976005603,96.5386563196184,165.663875148308,209.795645188082,180.764670740121,169.579932111838,132.894881300487,153.854957499647,153.448845257492,150.538260870585,246.871552144022,154.108713451323,207.360446769975,149.837137482493,178.202639250714,136.362409973659,169.334128493656,171.956802177846,163.371896952538,167.810166521899,137.114854743953,160.365309820936,136.890983809181,157.481311948593,165.879432168448,172.233887582761,175.062177953993
"Sym_124370_c1_g1",27.4103106793117,33.4931798488735,44.0735151863781,40.6840042000841,23.8084963348656,71.7447746592506,27.1026293733561,65.7604270168582,39.9082358977469,43.773552833645,41.4566192031004,56.0059898106101,59.0545976512753,30.3038227031607,45.2677074301724,29.704201944498,27.6106458580514,64.5525062117176,6.23326450828005,52.6282547933289,22.1491468834145,38.9070502694023,41.96891494222,43.6549960304034,36.132017661495,47.6203228295083,43.1097792936418,37.889850857642,48.0330564018097,38.9606885639027,33.3151104931127,48.4644068586698,48.1879485367908,21.2856553405358,36.655704781002,46.5351985058145,45.5493513118394,39.6074986376733,45.9609678441409,46.234916543733,37.1777320742436
"Sym_124424_c0_g1",45.6838511321861,33.4931798488735,6.29621645519688,40.6840042000841,27.7765790573432,64.5702971933255,6.77565734333901,13.1520854033716,22.8047062272839,23.3458948446107,22.6127013835093,0,29.5272988256376,26.5158448652656,41.495398477658,25.9911767014357,64.4248403354532,34.5816997562773,31.1663225414002,29.2379193296272,55.3728672085362,33.6916279812787,30.7116278613641,31.3392288883249,26.7780435460826,26.585579002977,29.1412474554785,27.938980935433,20.6542142527782,32.3512860396692,36.0736865212049,27.9765380700193,33.5594641595508,29.4534068084159,32.7774561522953,30.9305810427869,34.2531121865032,31.1879405440362,27.2966154201243,31.8820925785029,27.7811624291051
"Sym_124628_c1_g1",63.9573915850605,43.0626598056945,31.4810822759844,20.3420021000421,83.3297371720296,43.0468647955503,60.9809160900511,39.4562562101149,0,29.1823685557633,45.2254027670186,56.0059898106101,36.909123532047,53.0316897305312,52.8123253352011,51.9823534028714,55.2212917161027,48.4143796587882,56.0993805745204,29.2379193296272,55.3728672085362,38.5941249321149,44.4826780767801,36.8373392196099,29.7126236607218,25.8552059534447,46.4814938752674,31.0007870653434,48.9937175298459,41.7435948898957,53.473935313786,51.7142067354902,46.5898788149075,17.573041036954,52.0435945013544,42.6340441400576,57.8173099318282,56.4466148249476,30.7961814996274,46.3525626418086,44.9401156941406
"Sym_125225_c1_g1",45.6838511321861,28.708439870463,62.9621645519688,47.4646715667648,47.6169926697312,14.3489549318501,94.8592028067462,26.3041708067433,39.9082358977469,43.773552833645,56.5317534587732,56.0059898106101,66.4364223576847,45.455734054741,7.54461790502873,44.5563029167469,55.2212917161027,41.4980397075327,37.3995870496803,52.6282547933289,22.1491468834145,34.7347124389034,39.0179756103452,37.9369612858669,50.0712732060312,40.7548161639043,36.3663501303905,45.1616404161793,53.7970231700268,74.0948809295649,51.3519537537152,52.8445719100365,45.4835228536036,44.0563564025044,41.0343725876063,40.9621208404475,31.5808835762087,41.2676931913483,39.4284444957351,37.64675138421,38.6076448463299
"Sym_125225_c1_g2",274.103106793117,148.326939330726,239.256225297481,359.375370434076,349.191279578029,322.851485966628,216.821034986848,355.106305891034,370.576476193364,318.08781725782,444.716460542349,302.432344977294,291.582075903172,378.797783789509,233.883155055891,330.45924663254,220.885166864411,306.624404505659,373.995870496803,368.397783553303,321.16262980951,262.440049538381,295.093933187485,250.054057866845,468.065528284951,283.969041658172,284.428208635703,258.913980860553,392.670236084794,500.923138678749,364.344233864169,259.418807558361,323.178869140875,344.159345942036,277.357329349766,313.485618676894,254.347577725311,258.516009072239,331.758864336895,261.291983826033,279.241537063137
"Sym_125225_c1_g3",73.0941618114977,38.277919827284,88.1470303727563,61.0260063001262,95.2339853394624,57.3958197274005,135.51314686678,39.4562562101149,45.6094124545678,58.3647371115267,86.6820219701189,123.213177583342,103.345545889732,98.4874237852723,71.6738700977729,107.677732048805,101.239034812855,59.9416129108806,74.7991740993606,99.4089257207325,33.2237203251217,75.1020809489804,96.5066455572403,86.6502188210526,138.292087902372,95.678869488736,109.339887147002,83.4342170400601,119.602310440506,83.1393264890423,76.8157324745657,86.8968227932418,74.9863484883735,63.8569660216075,60.6758253200887,56.427411361841,54.5377566373757,46.8412034786855,53.1934044084474,45.2937477591277,46.3700284662269
"Sym_125444_c1_g1",27.4103106793117,28.708439870463,62.9621645519688,40.6840042000841,43.6489099472536,35.8723873296253,67.7565734333901,52.6083416134865,79.8164717954937,64.2012108226793,86.6820219701189,44.8047918484881,25.8363864724329,56.8196675684263,41.495398477658,29.704201944498,46.0177430967523,41.4980397075327,62.3326450828005,40.9330870614781,33.2237203251217,52.3628397727613,40.9852684982617,52.1220859405824,48.0537493772167,60.3288138913709,35.1621663512385,51.2852526760002,31.9419825072034,71.659837894321,35.2248938971765,67.8219104727741,49.2943044980947,47.6452168959668,44.4122020384154,25.2181764357857,40.3263590280818,35.457012253486,47.127489870642,47.8819619167921,33.2965402642951
"Sym_125492_c0_g1",73.0941618114977,19.138959913642,56.6659480967719,40.6840042000841,63.4893235596416,21.5234323977752,27.1026293733561,39.4562562101149,22.8047062272839,23.3458948446107,79.1444548422825,33.603593886366,36.909123532047,53.0316897305312,22.6338537150862,44.5563029167469,82.8319375741541,20.7490198537664,37.3995870496803,46.7806709274035,44.2982937668289,35.8821053422906,38.5807994130304,34.7480572937216,52.8224420635054,36.2265032568039,34.4396560837473,36.5503106758061,46.1117341457373,43.8307746343905,37.3468754572474,44.7907200413945,41.4268843288227,34.527313023311,36.4054951920532,34.4137545836413,32.7955329445244,31.3065258692987,34.0624431738303,33.6467840496377,35.1349995426917
"Sym_125580_c6_g3",27.4103106793117,28.708439870463,6.29621645519688,67.8066736668069,27.7765790573432,28.6979098637002,94.8592028067462,39.4562562101149,34.2070593409259,43.773552833645,37.6878356391821,22.402395924244,33.2182111788423,41.667756216846,56.5846342877154,37.1302524306224,27.6106458580514,43.8034863579512,43.6328515579603,52.6282547933289,11.0745734417072,37.4467320287277,37.8157410677295,33.7583974340903,31.1799137180414,30.2374442506387,47.444840898589,36.933036442045,53.3166926060088,38.2649619824044,34.5882994291553,40.975737577301,40.3205283675189,11.5091043411037,50.7925465566103,23.9642339610782,41.2980785227344,52.1775431154978,33.3625299579297,25.1762649881905,42.2845634031232
"Sym_125797_c5_g1",255.829566340242,315.792838575093,352.588121491025,359.375370434076,384.904024080327,294.153576102927,257.474979046883,328.802135084291,416.185888647932,376.452554369347,380.64713995574,302.432344977294,383.854884733289,344.705983248453,313.101643058692,319.320170903353,276.106458580514,345.816997562773,417.628722054763,257.293690100719,321.16262980951,337.437822041599,358.375187748801,348.470232796847,494.476749316703,359.635689589722,351.139990000725,348.280447277315,447.427920382857,385.780389440786,295.80422947388,327.240718031135,274.007493082925,385.121857091555,320.01806426554,348.317354085438,319.088389056539,302.036823443575,372.353830859132,325.173815081114,353.597001211624
"Sym_125914_c2_g1",45.6838511321861,66.9863596977471,31.4810822759844,27.1226694667227,35.7127445022984,28.6979098637002,20.326972030017,52.6083416134865,51.3105890113888,40.8553159780687,56.5317534587732,44.8047918484881,36.909123532047,34.0918005410558,56.5846342877154,22.2781514583735,46.0177430967523,41.4980397075327,37.3995870496803,40.9330870614781,44.2982937668289,32.9614688609414,37.5971529690721,38.0469234924926,26.4112210317527,35.350055597365,39.0155544445249,37.6984879745226,31.2214866611763,51.1359037401223,44.9860090735025,50.4425459141257,41.3039558886779,26.359561555431,38.9075910815414,34.8317354085438,42.8771227015448,38.5402307103109,36.6287916321326,38.9408584630423,39.2204646057954
"Sym_126375_c0_g3",210.145715208056,248.806478877346,188.886493655906,203.420021000421,242.053046071134,243.932233841452,230.372349673527,276.193793470804,210.943532602376,227.622474734954,293.965117985621,246.426355166684,262.054777077534,159.095069191594,233.883155055891,248.77269128517,248.495812722462,223.628325090593,174.531406231841,204.66543530739,265.789762600974,258.789253936695,235.747264402002,255.772092611381,225.595846312888,256.068791166037,222.05148887563,294.316114237643,222.633216422388,220.545326334949,221.534874871399,208.55237470378,226.802972067294,256.789155997743,214.054303345715,225.57031850573,238.071276189881,234.917529345003,210.907182391388,245.292114487744,252.277467646653
"Sym_126392_c0_g1",27.4103106793117,52.6321397625156,25.1848658207875,6.78066736668069,23.8084963348656,28.6979098637002,54.2052587467121,65.7604270168582,22.8047062272839,37.9370791224923,30.1502685113457,100.810781659098,18.4545617660235,37.8797783789509,37.7230895251436,40.8432776736847,0,36.8871464066958,37.3995870496803,40.9330870614781,44.2982937668289,37.6553489202527,35.7391541304842,36.9473014262356,39.0665977761342,39.1479954549332,34.9213295954081,36.3589477926867,44.9109077356921,25.0461569339374,25.2515805648434,23.8789643122892,34.1741063602751,42.6950644911911,35.0293424528347,40.544140015545,32.0667433235349,37.2357921324234,37.095400442733,40.5879038361014,33.5008135174503
"Sym_126811_c0_g5",155.325093849433,248.806478877346,226.663792387088,264.446027300547,186.499887956447,172.187459182201,142.288804210119,328.802135084291,262.254121613765,250.968369579565,252.50849878252,302.432344977294,180.854705307031,174.246980543174,256.517008770977,174.512186423926,119.646132051556,239.766451643522,299.196696397442,157.884764379987,376.535497018046,196.725728708024,221.101861791956,214.09641630024,315.100539809383,243.798523933894,413.757546516629,268.673487899643,365.771724499781,203.500025088242,190.12954778235,239.354825710165,214.141342732372,232.409655404223,189.158449245307,182.239639657501,200.660075645757,211.200464292504,204.607963448282,226.233446599487,177.104910485545
"Sym_127011_c1_g1",18.2735404528744,28.708439870463,81.8508139175594,33.9033368334034,19.840413612388,28.6979098637002,40.6539440600341,39.4562562101149,34.2070593409259,55.4465002559503,48.9941863309368,22.402395924244,36.909123532047,45.455734054741,49.0400163826867,55.6953786459337,0,50.7198263092067,31.1663225414002,52.6282547933289,55.3728672085362,47.2517259304001,54.8656127630064,54.7611788995992,88.0374034391757,52.7329341762346,51.5390657477058,59.3224937670152,67.0061136805245,28.5247898414287,25.8881750328647,25.5745120741086,23.7251889479608,52.8428769209814,38.5322766981182,38.3149089493982,39.2331745965977,32.6109644471861,35.6955740109318,30.823277695822,38.8119180994851
"Sym_127086_c1_g3",310.650187698865,315.792838575093,428.142718953388,352.594703067396,325.382783243163,315.677008500703,203.26972030017,368.258391294406,330.668240295617,358.943133235889,342.959304316558,224.02395924244,324.800287082014,250.006537301076,388.547822108979,248.77269128517,184.070972387009,417.285843725746,436.328515579603,309.921944894048,509.430378318533,395.329009439772,379.250351170582,353.968343128132,243.386738257888,360.658211859067,366.071868862209,293.550662705166,262.50065323589,268.898323749078,371.134574856396,415.267905998923,445.369738644881,252.705280263803,375.689697806652,344.276872778047,370.589522273125,364.412704531647,267.133544068738,359.879414013433,247.170636317773
"Sym_127107_c0_g1",82.230932037935,43.0626598056945,44.0735151863781,88.1486757668489,126.978647119283,28.6979098637002,88.0835454634072,52.6083416134865,74.1152952386727,52.528263400374,82.9132384062007,67.2071877727321,44.2909482384565,53.0316897305312,49.0400163826867,51.9823534028714,119.646132051556,80.690632764647,105.965496640761,105.256509586658,88.5965875336579,58.8299634100346,73.0084249515702,71.2555098934544,37.5993077188146,75.9587971513629,77.0677618657283,83.2428541569407,63.4036344503888,95.662404956011,94.640377579161,125.470534374632,76.5844182102569,24.6270082137595,66.3055410714371,58.3779885447195,51.2582033429233,63.7989049912223,58.5594057303522,47.2937314264139,59.6477899213139
"Sym_127689_c0_g1",127.914783170121,143.542199352315,163.701627835119,149.174682066975,115.07439895185,157.838504250351,176.167090926814,92.0645978236014,125.425884250062,128.402421645359,90.4508055340371,89.6095836969761,92.2728088301176,151.519113515803,169.753902863146,96.5386563196184,110.442583432205,133.715905724272,112.198761149041,128.64684505036,166.118601625609,131.637258552241,126.234626974646,135.253514149613,148.379707046444,135.265088773389,108.617376879511,119.793164832747,117.921153466443,145.754718823886,154.268059417153,116.003726037807,139.277922684143,128.82771633429,125.10479447441,121.911073929903,121.222006957909,134.001417546619,130.650466968116,139.645918415804,144.625463233871
"Sym_128149_c1_g1",228.41925566093,138.757459373905,107.035679738347,244.104025200505,214.27646701379,136.315071852576,182.942748270153,289.345878874176,131.127060806883,154.666553345546,173.364043940238,89.6095836969761,214.072916485873,223.49069243581,113.169268575431,259.911767014357,128.849680670906,119.883225821761,180.764670740121,105.256509586658,143.969454742194,232.816450941839,222.304096334572,208.818230382207,144.344659388815,194.717455005321,181.590913896122,198.443309794822,143.138508077393,130.448734030924,183.127008634116,170.967732650118,215.247698693675,142.811896877781,166.389376650965,129.434728778149,157.904417881043,152.975069588619,121.784899566708,142.116486475393,107.039184653317
"Sym_128217_c1_g1",45.6838511321861,33.4931798488735,44.0735151863781,47.4646715667648,35.7127445022984,43.0468647955503,6.77565734333901,65.7604270168582,22.8047062272839,35.018842266916,45.2254027670186,56.0059898106101,33.2182111788423,30.3038227031607,60.3569432402298,25.9911767014357,27.6106458580514,43.8034863579512,74.7991740993606,40.9330870614781,44.2982937668289,30.3537577168796,33.9904493412251,32.2189265413305,27.6950998319074,29.6531458110128,34.4396560837473,30.809424182224,29.3001644051039,60.8760758810979,58.142294745942,58.4963977827676,56.4241540264974,32.9185134917589,33.6531897136162,29.5373116264452,35.4677615548189,30.0020872914112,24.4969625565218,30.117401107368,29.2110752011914
"Sym_128217_c2_g1",73.0941618114977,33.4931798488735,37.7772987311813,6.78066736668069,35.7127445022984,7.17447746592506,67.7565734333901,0,39.9082358977469,32.1006054113397,18.8439178195911,0,18.4545617660235,22.7278670273705,15.0892358100575,18.5651262153112,9.20354861935045,20.7490198537664,31.1663225414002,35.0855031955526,0,25.6598776575683,31.2580981080076,29.3599091690622,11.004675429897,24.2483852444735,22.3978182922273,22.3894573249703,18.2525614326877,23.6547037709409,36.7102809892261,33.6283639427505,34.29703480042,10.2715662399097,29.024312318063,19.087791003882,27.4510757239352,19.0922373672617,21.9306140982195,19.6468983786346,16.9546800118803
"Sym_128463_c0_g2",36.5470809057489,33.4931798488735,6.29621645519688,27.1226694667227,35.7127445022984,50.2213422614754,47.4296014033731,13.1520854033716,34.2070593409259,29.1823685557633,26.3814849474275,44.8047918484881,18.4545617660235,15.1519113515803,52.8123253352011,33.4172271875602,64.4248403354532,43.8034863579512,31.1663225414002,64.3234225251798,33.2237203251217,33.0657773067039,32.1324505026372,34.0882840539674,16.6904244020104,31.9903395695163,20.4711242455841,33.6798674290151,24.0165282009048,41.0478683083975,33.1029123371056,61.3223107191332,24.8315449092647,16.7067643661182,46.9142979279036,26.3327919688591,37.4112005441241,32.9667204229736,21.6973096929193,27.5291869497036,28.5982554417258
"Sym_128548_c0_g1",27.4103106793117,28.708439870463,31.4810822759844,27.1226694667227,23.8084963348656,7.17447746592506,81.3078881200682,13.1520854033716,39.9082358977469,26.264131700187,37.6878356391821,0,25.8363864724329,41.667756216846,22.6338537150862,25.9911767014357,73.6283889548036,23.0544665041848,6.23326450828005,40.9330870614781,22.1491468834145,17.9410526711453,27.7606885294893,26.3909295901683,20.9088833168042,26.7316536128835,28.4187371879873,41.9084714031494,27.3788421490315,43.8307746343905,50.7153592856939,16.1077037372838,24.9544733494095,14.2316881637304,31.7766177965,31.766542692592,26.8437510397774,23.1241384261865,27.2966154201243,28.7056479304602,29.8238949606569
"Sym_128685_c8_g1",146.188323622995,129.187979417084,100.73946328315,94.9293431335296,123.010564396806,107.617161988876,94.8592028067462,131.520854033716,142.529413920524,102.138289945172,90.4508055340371,89.6095836969761,132.872844715369,140.155180002118,116.941577527945,111.390757291867,147.256777909607,101.439652618413,105.965496640761,64.3234225251798,143.969454742194,121.415030867518,115.305222041776,117.439636676249,133.339983958918,117.4439863648,106.690682832868,120.941342131463,113.59817839028,97.4017214097567,102.916105663437,87.7445966741514,100.678392478652,123.506302499156,119.224869134112,129.852709603051,120.736147210582,121.66854371932,136.016468290021,133.175383021643,133.18616105718
"Sym_128696_c2_g1",54.8206213586233,86.1253196113891,88.1470303727563,101.71001050021,130.946729841761,129.140594386651,149.064461553458,65.7604270168582,165.334120147808,93.3835793784427,154.520126120647,123.213177583342,129.181932362165,143.943157840013,128.258504385488,137.381933993303,110.442583432205,133.715905724272,155.831612707001,140.342012782211,132.894881300487,125.065826469205,134.759562822285,120.848465081646,179.009386992991,135.849387213014,141.371175672445,133.188566651105,152.264788793737,113.055569493468,108.221059563615,104.558778645527,111.496095211401,161.127460775452,124.229060913089,137.376364451297,117.335128979298,116.213618757245,139.282729964224,126.234263235179,133.798980816646
"Sym_129530_c0_g2",9.13677022643722,33.4931798488735,44.0735151863781,33.9033368334034,27.7765790573432,7.17447746592506,6.77565734333901,39.4562562101149,79.8164717954937,40.8553159780687,26.3814849474275,56.0059898106101,40.6000358852517,3.78797783789509,30.1784716201149,51.9823534028714,27.6106458580514,23.0544665041848,6.23326450828005,17.5427515977763,99.6711609753651,25.9728029948557,25.1376313456005,29.0300225491851,62.5432386932477,37.1029509162427,28.6595739438177,31.5748757147016,55.7183454260992,24.3504303524392,15.7026635445245,21.3356426695602,31.7155375573776,44.7988792632208,32.2770369743977,34.4137545836413,24.2929873663143,29.2905753398363,54.1266220296482,30.823277695822,50.0469470230202
"Sym_129674_c4_g3",82.230932037935,81.3405796329786,31.4810822759844,81.3680084001682,51.5850753922088,93.2682070570257,67.7565734333901,26.3041708067433,108.322354579599,81.7106319561373,48.9941863309368,33.603593886366,70.1273347108894,79.5475345957968,82.990796955316,63.1214291320582,55.2212917161027,101.439652618413,68.5659095910805,52.6282547933289,44.2982937668289,76.0408569608426,75.3035999874729,71.3654721000801,63.8271174934024,78.8802893494923,73.4552105282723,77.5019676633586,70.8487581926693,70.6162480220736,66.2058246742113,88.4510749082428,67.8564989599708,51.2340773894293,79.4415444912501,65.7623164513307,76.6443751407218,77.3176320711467,61.5923629992549,82.7052069471864,67.0016270349005
"Sym_130013_c0_g1",100.504472490809,14.3542199352315,18.8886493655906,33.9033368334034,47.6169926697312,35.8723873296253,27.1026293733561,92.0645978236014,34.2070593409259,29.1823685557633,15.0751342556729,33.603593886366,44.2909482384565,64.3956232442165,18.8615447625718,44.5563029167469,73.6283889548036,11.5272332520924,18.6997935248401,23.3903354637018,11.0745734417072,33.0657773067039,57.160787798909,44.4247314767833,38.1495414903095,34.3275333280198,36.3663501303905,31.1921499484628,23.7763629188958,14.2623949207144,8.91232255229767,15.8251124436473,4.05663852478086,29.2058991881771,103.461665030337,59.0746232528903,81.5029726139847,71.2697804827595,37.7953136586337,81.1758076722029,52.4982260608824
"Sym_130165_c13_g1",63.9573915850605,43.0626598056945,75.5545974623625,54.2453389334455,83.3297371720296,57.3958197274005,88.0835454634072,65.7604270168582,68.4141186818518,52.528263400374,71.6068877144461,0,107.036458242936,64.3956232442165,56.5846342877154,81.6865553473694,73.6283889548036,59.9416129108806,62.3326450828005,134.494428916285,44.2982937668289,53.8231580134359,61.4232557227283,65.2075885290408,76.6659054949488,60.4748885012774,71.7693532374595,53.0075186240749,71.5692540386964,137.058136555158,85.5158568708563,82.7992490355117,66.8730714388118,62.2481664900554,45.7883547776339,56.7060652451093,52.3513877744074,43.6393996965981,56.6929704879505,55.9995426840124,65.7759875159694
"Sym_130366_c3_g1",36.5470809057489,33.4931798488735,56.6659480967719,40.6840042000841,67.4574062821192,35.8723873296253,47.4296014033731,0,57.0117655682098,35.018842266916,41.4566192031004,0,36.909123532047,68.1836010821116,18.8615447625718,59.4084038889959,27.6106458580514,36.8871464066958,6.23326450828005,29.2379193296272,33.2237203251217,29.8322154880672,41.96891494222,25.8411185570398,20.5420608024743,34.0353841082068,30.5862679904609,33.6798674290151,29.780494969122,66.0940252423349,54.3227279378144,43.8016505136666,41.6727412091125,11.6328581512231,53.1695376516241,29.397984684811,44.9420266276815,39.6074986376733,29.3963550678262,30.470339401595,28.802528694881
"Sym_130366_c3_g5",173.598634302307,71.7710996761576,113.331896193544,67.8066736668069,123.010564396806,107.617161988876,60.9809160900511,39.4562562101149,114.02353113642,81.7106319561373,116.832290481465,112.01197962122,95.9637211833223,132.579224326328,49.0400163826867,115.10378253493,119.646132051556,71.468846162973,137.131819182161,58.4758386592544,77.5220140919506,108.376475147209,105.250169503536,116.779863436495,64.9275850363921,99.1846601264912,105.004825542055,85.9219345206123,72.5299151667326,96.0102682467602,114.587004243827,127.589969076906,117.5195887785,54.2041688322948,93.9537006502816,80.1129914396508,94.0138611076365,90.1248471994962,80.9566286391721,83.4110835356404,73.3340978827112
"Sym_130444_c3_g1",365.470809057489,521.536657646745,415.550286042994,284.788029400589,345.223196855551,444.817602887354,332.007209823612,276.193793470804,450.392947988857,455.244949469908,316.57781936913,436.846720522759,380.163972380085,386.373739465299,452.677074301724,452.989079653594,285.310007199864,461.089330083697,336.596283447123,339.159864223675,398.68464390146,372.276842926265,376.08082374005,366.723959096714,432.116921880621,383.445851004476,343.914887325813,390.380281563584,351.601972861247,495.009462736013,399.99352407336,372.314029366166,363.13061218796,541.794180702709,404.088486152343,487.783622661248,410.794416364376,420.14780740502,464.975679763314,417.408355972429,457.163540561303
"Sym_130850_c4_g1",82.230932037935,19.138959913642,44.0735151863781,27.1226694667227,59.521240837164,14.3489549318501,47.4296014033731,0,22.8047062272839,35.018842266916,45.2254027670186,33.603593886366,29.5272988256376,22.7278670273705,52.8123253352011,37.1302524306224,73.6283889548036,32.2762531058588,49.8661160662404,76.0185902570307,11.0745734417072,27.2245043440054,35.5205660318268,40.3561298316324,19.2581820023197,43.9684575818466,41.1830852469986,49.1802609616868,40.8280979415382,62.6153923348436,64.0838431141404,60.7571281318601,41.181027448533,8.53901289823821,22.894177388817,23.1282723112731,25.6291016714616,30.4764285924612,29.8629638784266,25.0586188901148,21.040145074984
"Sym_130891_c0_g1",310.650187698865,444.980817992177,258.144874663072,264.446027300547,285.701956018387,380.247305694028,352.334181853629,131.520854033716,427.588241761573,268.477790713023,293.965117985621,392.041928674271,236.218390605101,310.614182707397,384.775513156465,300.755044688042,414.15968787077,375.787804018213,236.864051314642,222.208186905167,299.013482926095,307.292681216245,313.12745132672,327.357489124713,253.84117991629,303.543039385639,319.349538231112,340.625931952539,276.430239592415,402.129964105995,342.063427483425,344.90267388342,308.42745632349,228.202025860163,347.290909460961,313.067637851992,351.883922001063,354.57012253486,331.758864336895,367.291118192199,353.80127446478
"Sym_131189_c6_g1",63.9573915850605,167.465899244368,188.886493655906,345.814035700715,186.499887956447,157.838504250351,108.410517493424,184.129195647203,182.437649818271,224.704237879378,124.369857609301,212.822761280318,158.709231187802,181.822936218964,218.793919245833,174.512186423926,92.0354861935045,237.461004993104,286.730167380882,163.732348245912,177.193175067316,153.54203216236,167.110601423579,142.511019786909,180.84349956464,158.490951748517,280.815657298247,179.115658599762,207.983134219836,156.538480837109,220.261685935357,177.891219344214,182.179948294704,343.416823081319,176.898179386815,210.940989634141,158.39027762837,147.045803325494,160.280126441243,185.645542763386,162.805782764682
"Sym_131343_c2_g1",45.6838511321861,28.708439870463,50.369731641575,20.3420021000421,23.8084963348656,7.17447746592506,47.4296014033731,13.1520854033716,28.5058827841049,17.509421133458,15.0751342556729,56.0059898106101,51.6727729448659,30.3038227031607,18.8615447625718,48.2693281598092,18.4070972387009,23.0544665041848,18.6997935248401,40.9330870614781,22.1491468834145,26.1814198863807,17.377753843263,28.1503248961795,17.7908919450001,25.4169821237253,15.4135523731457,46.883906364254,26.8985115850134,35.8299189471605,19.522230352652,31.2263379468397,24.0939742683954,29.7009144286547,25.8966924562028,21.8743298365655,27.5725406607668,25.0215036303864,25.1968757724224,30.470339401595,28.802528694881
"Sym_131859_c1_g2",82.230932037935,38.277919827284,69.2583810071656,20.3420021000421,39.680827224776,78.9192521251756,67.7565734333901,65.7604270168582,45.6094124545678,40.8553159780687,18.8439178195911,67.2071877727321,36.909123532047,30.3038227031607,33.9507805726293,51.9823534028714,36.8141944774018,18.4435732033479,24.9330580331202,58.4758386592544,44.2982937668289,22.7392411762191,33.2253909959242,41.8956007243922,12.1051429728867,20.3043707769989,14.4502053498241,35.9762220264479,39.627271531493,43.1350480528923,60.688672618027,61.746197659588,54.8260843046141,62.0006588698166,36.1552856031044,24.660868669249,48.221579922134,47.0783741292105,42.4614017646378,46.1172704456573,46.5743017193821
"Sym_132105_c3_g7",63.9573915850605,33.4931798488735,50.369731641575,54.2453389334455,39.680827224776,7.17447746592506,88.0835454634072,92.0645978236014,68.4141186818518,43.773552833645,45.2254027670186,78.4083857348541,33.2182111788423,41.667756216846,26.4061626676005,18.5651262153112,36.8141944774018,39.1925930571142,31.1663225414002,40.9330870614781,11.0745734417072,35.8821053422906,35.083389834512,36.7273770129842,57.2243122354642,47.0360243898824,45.7589836077762,57.2175020527018,62.6831386043616,53.223083484617,45.4104053855167,44.3668331009397,35.8951045223034,51.1103235793099,31.2761986186024,32.3238504591287,28.1798653449246,33.6782323745486,38.0286180639339,25.9997876747201,52.4982260608824
"Sym_132117_c0_g1",45.6838511321861,38.277919827284,0,47.4646715667648,35.7127445022984,0,33.8782867166951,39.4562562101149,22.8047062272839,32.1006054113397,41.4566192031004,11.201197962122,18.4545617660235,26.5158448652656,22.6338537150862,3.71302524306225,36.8141944774018,29.9708064554403,49.8661160662404,35.0855031955526,11.0745734417072,30.5623746084045,29.8372754667345,23.3119878046487,27.5116885747424,27.4620266624158,21.4344712689057,33.2971416627763,23.0558670728686,30.9598328766727,35.4370920531836,28.1178337168376,27.7818274727417,22.0281782012522,31.6515130020256,19.5057718287845,29.8803744605667,21.8196998482991,23.3304405300208,25.1762649881905,17.1589532650355
"Sym_132395_c3_g1",63.9573915850605,33.4931798488735,31.4810822759844,33.9033368334034,67.4574062821192,50.2213422614754,67.7565734333901,0,45.6094124545678,49.6100265447977,33.9190520752639,44.8047918484881,59.0545976512753,26.5158448652656,11.3169268575431,66.8344543751204,55.2212917161027,23.0544665041848,31.1663225414002,40.9330870614781,33.2237203251217,42.7664627626138,40.6573863502756,40.3561298316324,28.0619223462372,41.3391146035302,33.7171458162561,36.3589477926867,32.6624783532306,40.0042784361501,39.8932533293324,49.8773633268526,53.5967999031653,22.1519320113716,45.2879355997363,37.4789472995932,48.8289046062918,41.7420344923982,36.1621828215322,42.9408257976146,38.8119180994851
"Sym_132541_c0_g1",36.5470809057489,57.4168797409261,44.0735151863781,40.6840042000841,31.7446617798208,43.0468647955503,33.8782867166951,13.1520854033716,96.9200014659567,40.8553159780687,48.9941863309368,67.2071877727321,62.74551000448,37.8797783789509,37.7230895251436,48.2693281598092,36.8141944774018,46.1089330083697,31.1663225414002,17.5427515977763,55.3728672085362,39.9501347270271,34.5369195878686,29.6897957889393,29.1623898892269,27.4620266624158,35.8846766187297,30.809424182224,31.7018172251944,26.7854733876831,31.1931289330419,35.7477986450247,33.9282494799854,56.1842297942051,71.3097328504135,65.0656817431599,71.7857776674589,67.9493913754096,66.9583643211596,73.5288112972852,68.0229933006764
