"","OC4_F_B","OC5_H_B","OC9_C_B","OD4_C_B","OD5_F_B","OD6_H_B","OF7_C_B","OF8_F_B","OF9_H_B","OI1_C_B","OI2_F_B","OI3_H_B","OJ13_C_B","OJ14_F_B","OJ15_H_B","OL6_C_B","OL7_F_B","OL8_H_B","OM1_C_B","OM2_F_B","OM3_H_B","OR7_C_B","OR8_F_B","OR9_H_B","Control_1.1","Control_1","Control_2.1","Control_2","Control_3.1","Control_3","Control_4.1","Control_4","Cool_1","Cool_2","Cool_3","Cool_4","Heat_1.1","Heat_1","Heat_2.1","Heat_2","Heat_3.1","Heat_3","Heat_4.1","Heat_4"
"Sym_242526_c0_g1",75.5586363091097,26.2265138949718,69.0730657007395,85.8918737654041,57.9422436918674,32.2559394447277,65.7278366991444,71.4746003188769,25.7102573537657,68.7115947786655,85.9685959317193,30.4832037666572,66.3722272635132,55.2840907272681,30.1959659363871,43.2988452406863,66.4973123205541,48.4104647486218,54.9471863544212,66.8956415335752,31.3534429815196,33.9824470682905,84.6900918004776,0,53.5770183599049,57.6849173939238,55.6637257908477,65.1321495493936,51.6603245880794,64.2280195047167,58.849810109606,73.2993482288774,63.9424472396094,55.6587591552308,70.6138925951362,59.6910346110636,32.0364848166916,38.1907633793652,35.984491178527,36.2660560032758,37.2536523022598,28.8167336893295,34.9961993643846,33.0396370802262
"Sym_244110_c0_g1",41.9770201717276,56.8241134391055,51.8047992755546,55.2162045634741,36.2139023074171,45.1583152226187,35.8515472904424,47.6497335459179,56.5625661782846,44.9268119706659,65.3361329081066,111.77174714441,63.0536159003375,58.7393463977223,60.3919318727741,61.3400307576389,50.8508858921885,96.8209294972437,35.5540617587431,66.8956415335752,75.248263155647,62.3011529585326,37.051915162709,69.1702897858616,58.8605651531827,63.1649845463465,57.6066132530065,75.8560870054681,60.4617132216041,78.2910172394095,59.6953533583072,79.4429352191591,50.3100473205048,54.315271865277,55.0658795466659,51.1637439523402,45.5368095220533,50.6249654098562,49.54029264989,52.8199314161825,47.2995810129815,46.3126077149938,50.5731427016478,44.9047001200864
"Sym_244729_c0_g1",41.9770201717276,69.9373703865914,28.7804440419748,36.810803042316,61.5636339226091,19.3535636668366,71.7030945808848,11.9124333864795,30.8523088245189,39.6413046799993,30.9486945354189,60.9664075333145,56.4163931739862,44.9183237159053,57.0368245465089,25.2576597237337,27.3812462496399,48.4104647486218,32.3218743261301,25.0858655750907,39.7143611099248,45.3099294243874,37.051915162709,79.0517597552704,39.3021726377157,35.572365726253,37.5948723927715,49.6770632156392,39.4149143153495,44.0780526012761,46.1666613790875,45.3354350317334,58.4245710818766,42.0319594999846,47.1623062470268,34.1091626348935,44.679646048697,34.0830359228637,42.7623919142085,37.355126754125,41.1255206595171,45.6951062787939,36.2423548313657,44.5396212573214
"Sym_245377_c0_g1",83.9540403434553,48.0819421407816,143.902220209874,104.297275286562,68.8064143840925,96.767818334183,53.7773209356636,142.949200637754,77.1307720612971,95.1391312319984,106.601058955332,81.2885433777526,79.6466727162158,100.202414443173,33.5510732626523,10.8247113101716,11.7348198212743,13.8315613567491,16.1609371630651,8.3619551916969,12.5413771926078,90.6198588487747,52.9313073752985,59.2888198164528,24.3784702917906,33.8418182044353,50.7093627623429,124.744625408161,55.8696843693303,30.0150548665833,93.6861919560969,79.231087391908,63.6178662891545,44.335080568477,81.6270685044694,19.8231821806686,221.576757862603,31.0855050762275,53.4837985324683,36.2660560032758,30.7656566765853,68.7484932302575,23.2615687169797,54.7618294147395
"Sym_248486_c0_g1",50.3724242060732,87.4217129832393,5.75608880839496,18.405401521158,36.2139023074171,58.0606910005098,41.8268051721828,83.3870337053563,66.8466691197909,39.6413046799993,34.3874383726877,60.9664075333145,53.0977818108106,69.1051134090851,77.1674685041003,25.2576597237337,46.939279285097,48.4104647486218,45.2506240565822,66.8956415335752,39.7143611099248,50.9736706024358,79.3969610629478,49.407349847044,51.815836095479,47.3977737920074,48.3778978077525,45.1036193005486,46.6856266647829,32.9535917066684,37.8803375418154,36.4378262871876,33.7564188473065,47.9816889269231,40.6839674768308,47.0662146747719,69.3230959076906,73.8280745560404,70.4901676510872,72.2053907812969,59.6477017199103,47.5476105873936,62.4116196379679,52.5713562381499
"Sym_26664_c0_g1",41.9770201717276,21.8554282458098,46.0487104671596,12.270267680772,32.5925120766754,77.4142546673464,53.7773209356636,35.7373001594384,25.7102573537657,23.7847828079996,48.1424137217628,60.9664075333145,33.1861136317566,31.0973010340883,43.616395241448,50.5153194474673,31.2928528567314,27.6631227134982,42.0184366239691,25.0858655750907,52.2557383025326,33.9824470682905,26.4656536876493,49.407349847044,26.6958153765616,23.2662500155493,26.131836366035,30.1216478545622,36.6086744611822,24.1379811864131,28.9175791055823,28.5994566788973,74.3290376541652,67.1743644976924,48.328407225662,49.7240715034649,47.6797182054441,27.3108366026856,34.6289110313907,29.4049102729263,29.8238508599552,34.785914239262,29.7000386297152,26.6507569818399
"Sym_271368_c0_g1",50.3724242060732,39.3397708424577,69.0730657007395,67.4864722442461,43.4566827689005,90.3166304452375,71.7030945808848,59.5621669323974,107.983080885816,68.7115947786655,55.0199013963003,60.9664075333145,56.4163931739862,55.2840907272681,40.2612879151827,72.1647420678105,23.4696396425485,76.07358746212,87.2690606805513,66.8956415335752,45.9850497062287,50.9736706024358,37.051915162709,88.9332297246792,58.4897899396194,54.8968130532174,51.1950846278826,59.139360970999,55.4870152983075,48.4858578614038,50.7325949220741,44.6998915499802,33.7564188473065,32.4356217146,32.1325603001721,40.3108285685105,106.395416130351,78.601919978461,86.0177220637393,85.0564256413166,81.6231707746142,106.004413214319,93.9808914681546,95.8332014757941
"Sym_272568_c0_g1",33.5816161373821,74.3084560357534,46.0487104671596,24.540535361544,57.9422436918674,77.4142546673464,35.8515472904424,59.5621669323974,51.4205147075314,29.0702900986662,55.0199013963003,60.9664075333145,43.1419477212836,48.3735793863596,70.4572538515698,46.9070823440768,35.2044594638228,69.1578067837455,45.2506240565822,8.3619551916969,27.172983917317,28.3187058902421,47.6381766377687,9.8814699694088,41.8975991326592,39.9948760597871,41.5777916901969,41.1609952358153,40.6904778854255,37.9910834325285,38.0494461915556,26.2691305791353,36.0284855004906,45.1027875913077,43.0161694341013,49.2810953653494,67.9302052634866,48.9596704950583,57.304069856216,51.6219535902485,54.9386726367595,42.4017652857277,56.2846885919777,41.8015297865845
"Sym_276093_c0_g1",33.5816161373821,39.3397708424577,51.8047992755546,49.0810707230881,43.4566827689005,51.6095031115643,5.9752578817404,35.7373001594384,56.5625661782846,58.1405801973324,55.0199013963003,40.6442716888763,63.0536159003375,55.2840907272681,26.8408586101218,36.0823710339052,78.2321321418284,48.4104647486218,74.3403109500993,41.8097759584845,35.5339020457222,67.964894136581,37.051915162709,59.2888198164528,55.3382006243308,62.3958523144275,47.0178765842414,50.6232929911752,47.0682957358057,44.0780526012761,47.5195305770094,48.0894567859976,38.6251331041295,41.6481059885693,40.5544007014269,54.5968090227354,45.4296640878838,57.1751254080613,49.4170580910594,51.1863252899088,45.2066791982478,53.9284587614594,47.8731391898556,37.2380440020228
"Sym_278149_c0_g1",92.3494443778008,109.277141229049,97.8535097427142,61.3513384038601,105.02031669151,109.670194112074,119.505157634808,59.5621669323974,66.8466691197909,63.4260874879989,92.8460836062568,30.4832037666572,96.2397295320941,79.4708804204479,93.9430051354264,79.3812162745915,89.9669519631026,117.568271532367,90.5012481131643,117.067372683757,89.8798698803561,73.6286353146295,95.2763532755373,29.6444099082264,81.4778531805474,88.1617820837135,87.429935797143,116.228557428337,93.8814787575962,95.7123427913425,99.4358860472653,104.86467448929,105.488808897833,87.9024541141231,86.4210391944144,72.0943664782976,104.038216578621,69.4983077775658,78.1307102985827,67.7402007028155,78.9023984154603,84.391862947322,66.7731637724016,84.1506778673163
"Sym_281979_c0_g1",83.9540403434553,87.4217129832393,51.8047992755546,110.432409126948,76.049194845576,77.4142546673464,107.554641871327,59.5621669323974,66.8466691197909,79.2826093599987,55.0199013963003,111.77174714441,66.3722272635132,69.1051134090851,73.812361177835,90.2059275847631,82.1437387489198,69.1578067837455,58.1793737870342,133.79128306715,108.691935669268,96.2836000268231,68.8106995878881,79.0517597552704,84.3513610856634,81.9125826993718,74.4125898006795,54.8813269810871,69.9008836401667,69.4754067191543,63.9230696018134,55.5041307397858,96.4005422850964,89.6297949154924,96.2681141251123,91.3638284863219,81.5376754030179,89.9259253990868,78.9933522103967,90.1750581703075,97.0059991129068,80.6868543301225,95.8501246686262,67.539589611512
"Sym_28806_c0_g1",41.9770201717276,43.7108564916196,46.0487104671596,42.945936882702,28.9711218459337,51.6095031115643,17.9257736452212,59.5621669323974,51.4205147075314,26.4275364533329,30.9486945354189,71.1274754555336,33.1861136317566,31.0973010340883,33.5510732626523,18.0411855169526,39.1160660709142,27.6631227134982,16.1609371630651,0,29.2632134494183,50.9736706024358,31.7587844251791,39.5258798776352,28.5496914443784,32.1112706826176,31.3776325138635,27.1252535653649,29.8481875397792,31.6942187752033,29.0866877553225,28.5994566788973,43.1692664104977,38.1934243858308,38.6108990703681,34.9951149111245,23.6791409514677,34.8601735497694,29.4530595605067,34.1968215766625,31.4981723117421,30.8750718099959,33.2308124528281,31.396782197784
"Sym_289794_c0_g1",83.9540403434553,48.0819421407816,69.0730657007395,55.2162045634741,65.1850241533508,51.6095031115643,23.9010315269616,47.6497335459179,35.994360295272,73.9971020693321,68.7748767453754,40.6442716888763,69.6908386266889,55.2840907272681,83.8776831566307,54.1235565508579,58.6740991063713,48.4104647486218,45.2506240565822,66.8956415335752,52.2557383025326,73.6286353146295,47.6381766377687,29.6444099082264,56.4505262650209,52.8778409444301,54.8865708059842,52.6734575048365,47.1958520928133,49.9551262814463,47.3504219272692,48.0894567859976,62.9687043882448,64.295463162077,59.2120163595913,61.9059153016411,59.3585705299237,65.2795606600778,60.5081683858109,67.086758252306,67.2867933436883,55.5751292579926,65.3193157275903,58.7776969051537
"Sym_294695_c0_g1",33.5816161373821,30.5975995441338,28.7804440419748,36.810803042316,39.8352925381588,25.8047515557821,35.8515472904424,83.3870337053563,66.8466691197909,26.4275364533329,55.0199013963003,60.9664075333145,33.1861136317566,55.2840907272681,46.9715025677132,36.0823710339052,54.7624924992799,41.4946840702473,19.3931245956781,66.8956415335752,33.4436725136209,50.9736706024358,52.9313073752985,39.5258798776352,30.7743427257585,32.3035537405973,32.3490762449429,43.368864712066,32.2717583229237,27.4963090036532,36.8656856433739,42.1577176229671,54.5295996764181,42.0319594999846,45.6075049421797,38.095947877933,43.6081917070017,35.6373111766751,46.7058977967868,39.2065470305685,40.0790697521503,46.3126077149938,38.1115880318373,47.0951732966759
"Sym_30446_c0_g1",134.326464549528,109.277141229049,120.877864976294,55.2162045634741,115.884487383735,116.12138200102,143.40618916177,95.2994670918358,71.988720590544,76.6398557146654,96.2848274435256,71.1274754555336,149.337511342905,148.575993829533,100.653219787957,115.463587308497,89.9669519631026,82.9893681404946,142.216247034972,91.9815071086659,102.421247072964,96.2836000268231,127.035137700716,148.222049541132,121.892351458953,100.179473207448,110.1617191044,93.9921577032411,103.065536462144,77.661330773677,106.707557986096,102.322500562277,85.3647899696308,108.246690219139,84.4775375633556,102.105999835623,172.825585315464,110.797621664554,115.717250741907,137.114007531905,110.819151090149,137.291152648448,128.561705676879,115.364920633718
"Sym_30458_c0_g1",50.3724242060732,26.2265138949718,23.0243552335798,55.2162045634741,57.9422436918674,6.45118788894554,41.8268051721828,107.211900478315,46.2784632367783,44.9268119706659,61.8973890708379,50.8053396110954,36.5047249949323,62.1946020681766,50.3266098939784,54.1235565508579,93.8785585701941,34.5789033918727,38.7862491913561,41.8097759584845,37.6241315778235,67.964894136581,31.7587844251791,39.5258798776352,44.4003318242118,40.3794421757466,45.1721334951906,28.2291883034902,41.4558160274711,34.0030691495559,45.152009480646,31.3534784331614,64.2670281900642,51.820224041077,59.0824495841874,44.7405899496655,49.8226268888348,52.7343389686003,44.2412066201754,52.275396040758,49.6017730091886,37.667587608195,53.2731462134401,50.1983436301779
"Sym_310154_c0_g1",8.39540403434553,109.277141229049,74.8291545091344,55.2162045634741,68.8064143840925,77.4142546673464,59.752578817404,95.2994670918358,82.2728235320503,47.5695656159992,55.0199013963003,81.2885433777526,92.9211181689185,89.8366474318106,124.138971071813,75.772979171201,54.7624924992799,76.07358746212,77.5724983827123,50.1717311501814,75.248263155647,79.2923764926779,89.9832225380075,88.9332297246792,64.6075809634147,74.5096849671515,75.9668997704065,76.1714969306468,74.2377997784252,82.9087179881146,75.5915664338905,86.433913518445,65.8899329423386,83.4881387328462,75.4078632850812,78.0745443428569,92.6808005566497,62.3930494744281,80.7186360340247,77.4329303853727,74.6119496952563,71.2184989750571,61.8923881933924,88.349084789113
"Sym_311128_c0_g1",100.744848412146,48.0819421407816,34.5365328503697,42.945936882702,39.8352925381588,64.5118788894554,65.7278366991444,47.6497335459179,66.8466691197909,39.6413046799993,55.0199013963003,60.9664075333145,49.7791704476349,72.5603690795393,50.3266098939784,36.0823710339052,46.939279285097,69.1578067837455,51.7149989218082,100.343462300363,58.5264268988365,56.6374117804842,95.2763532755373,69.1702897858616,50.1473476344439,52.97398247342,51.0979402547747,43.2111597494766,48.5989720198969,49.3254398157138,51.4090295210351,47.8776089587465,58.7491520323315,66.2147307191539,71.9095603491754,61.0199630254101,36.8580293543208,62.7261084573877,53.9767367677905,62.8393823239945,57.76409008665,58.4568026269255,53.3769925023552,60.2380123562134
"Sym_317193_c0_g1",50.3724242060732,52.4530277899436,69.0730657007395,79.7567399250181,43.4566827689005,38.7071273336732,59.752578817404,47.6497335459179,51.4205147075314,47.5695656159992,55.0199013963003,30.4832037666572,49.7791704476349,48.3735793863596,70.4572538515698,54.1235565508579,78.2321321418284,34.5789033918727,64.6437486522602,41.8097759584845,71.0678040914444,73.6286353146295,37.051915162709,29.6444099082264,49.498491010708,58.4540496258427,47.6978871959969,105.189210047084,57.1452479394064,60.6597961988991,57.6660495614243,79.4429352191591,43.8184283114074,37.2337906072923,38.3517655195602,38.095947877933,61.7157700816535,54.1775945614251,65.8072544155255,46.5033210612576,46.9856457407715,78.4226823973895,53.0654536356099,61.5157883758907
"Sym_32537_c0_g1",58.7678282404187,65.5662847374295,86.3413321259243,116.567542967334,79.6705850763177,116.12138200102,59.752578817404,107.211900478315,113.125132356569,76.6398557146654,72.2136205826442,101.610679222191,96.2397295320941,72.5603690795393,93.9430051354264,101.030638894935,74.320525534737,82.9893681404946,51.7149989218082,91.9815071086659,129.594230990281,90.6198588487747,74.1038303254179,128.459109602314,86.3906247602619,81.6241581124021,88.7899570206541,87.2108443118999,80.9982866998282,76.1920623536345,83.3705643219418,105.500217971043,71.7323900505262,87.7105273584154,83.5705701355282,89.5919239338599,71.4660045910814,101.916048785632,95.3835485348628,98.9965312521854,95.1223874796465,120.824447683117,95.5385858018809,107.515725084272
"Sym_33974_c0_g1",50.3724242060732,74.3084560357534,51.8047992755546,49.0810707230881,36.2139023074171,45.1583152226187,35.8515472904424,35.7373001594384,46.2784632367783,42.2840583253326,30.9486945354189,71.1274754555336,39.8233363581079,38.0078123749968,57.0368245465089,36.0823710339052,43.0276726780056,48.4104647486218,35.5540617587431,25.0858655750907,54.3459678346339,33.9824470682905,5.29313073752985,88.9332297246792,47.8300025496729,43.8405372193821,44.1035453910033,41.003290273226,46.0478448797449,44.4978435784312,41.6007278361008,39.4036958687029,39.5988759554941,41.0723257214462,39.1291661719837,40.3108285685105,43.1796099703235,44.4078643946107,46.4594286791257,49.8794403888899,49.4971279184519,42.8134329098609,53.8962239469307,48.7380281791181
"Sym_37542_c0_g1",25.1862121030366,30.5975995441338,69.0730657007395,67.4864722442461,36.2139023074171,32.2559394447277,5.9752578817404,83.3870337053563,41.1364117660251,44.9268119706659,27.5099506981502,50.8053396110954,59.7350045371619,65.6498577386308,16.7755366313261,36.0823710339052,50.8508858921885,34.5789033918727,35.5540617587431,16.7239103833938,12.5413771926078,50.9736706024358,37.051915162709,29.6444099082264,41.8975991326592,37.7836208930201,45.8521441069461,17.189840922237,23.5979260464066,29.1754729122733,21.4767985170114,19.9136957616025,64.916190090974,36.4660835844616,53.7702117926267,51.2744879868691,35.6794295784559,39.6340189721901,24.4004426484533,28.4247465971621,30.7656566765853,27.5817308169296,31.7769644080169,18.436482569629
"Sym_37619_c0_g1",58.7678282404187,26.2265138949718,69.0730657007395,30.67566920193,47.0780729996423,32.2559394447277,83.6536103443656,59.5621669323974,25.7102573537657,58.1405801973324,37.8261822099565,0,116.151397711148,65.6498577386308,23.4857512838566,64.9482678610294,50.8508858921885,34.5789033918727,67.8759360848732,117.067372683757,25.0827543852157,50.9736706024358,58.2244381128284,29.6444099082264,53.4843245565141,49.0321797848352,56.4408807757112,78.0639564817187,57.0176915823988,51.4243947014888,66.7979166473976,62.0714133845696,58.0999901314217,52.7798578196154,48.8466743272777,47.5091908128874,58.6085524907369,33.083858973985,38.4491823551385,33.543379126153,43.6370028371976,38.4909228564615,34.6846604976394,42.1666086493494
"Sym_39803_c0_g1",58.7678282404187,52.4530277899436,69.0730657007395,61.3513384038601,43.4566827689005,45.1583152226187,59.752578817404,35.7373001594384,77.1307720612971,47.5695656159992,48.1424137217628,50.8053396110954,66.3722272635132,41.4630680454511,87.232790482896,28.8658968271242,35.2044594638228,62.2420261053709,35.5540617587431,33.4478207667876,102.421247072964,50.9736706024358,47.6381766377687,59.2888198164528,32.7209125969661,34.5148089073644,35.4576961843969,53.7773922429618,39.0322452443267,30.8546368208933,34.6672731967507,46.1828263407378,60.3720567846058,44.9108608356,41.4613681292543,41.5290129483281,86.4663653748166,67.4999538798083,88.112709563859,70.7895988051931,71.054016610209,110.532757079785,82.8693385542402,104.230015319387
"Sym_39928_c0_g1",33.5816161373821,61.1951990882675,28.7804440419748,61.3513384038601,50.699463230384,58.0606910005098,41.8268051721828,47.6497335459179,25.7102573537657,44.9268119706659,41.2649260472252,60.9664075333145,56.4163931739862,24.1867896931798,90.5878978091612,72.1647420678105,62.5857057134627,55.3262454269964,45.2506240565822,83.619551916969,81.5189517519509,56.6374117804842,31.7587844251791,59.2888198164528,77.0285506177871,56.8196436330149,58.0923351185461,32.8026322185808,53.4461135861859,55.6223044730389,36.6965769936336,29.2350001606505,44.4675902123172,51.2444437739539,66.079055455999,64.3422840612764,41.1438467211023,57.3971647300344,52.0049838265014,59.681077146532,65.9264071641114,46.7242753391271,60.4385401485812,37.7856622961702
"Sym_40740_c0_g1",75.5586363091097,43.7108564916196,69.0730657007395,55.2162045634741,54.3208534611257,32.2559394447277,41.8268051721828,23.824866772959,41.1364117660251,42.2840583253326,61.8973890708379,40.6442716888763,53.0977818108106,69.1051134090851,40.2612879151827,75.772979171201,54.7624924992799,69.1578067837455,71.1081235174862,33.4478207667876,18.8120657889117,45.3099294243874,58.2244381128284,19.7629399388176,53.1135493429507,48.0707644949365,60.1323669538128,61.8203453350176,60.3341568645965,54.9926180073064,55.9749630640218,65.8846742750892,44.4675902123172,41.4561792328616,42.3683355570817,43.6331496043767,46.2868275612401,41.1882942260015,46.7058977967868,46.2855069110878,42.485906839094,43.2251005339942,39.2538972099033,41.8015297865845
"Sym_44628_c0_g1",33.5816161373821,4.37108564916196,74.8291545091344,79.7567399250181,57.9422436918674,0,29.876289408702,35.7373001594384,51.4205147075314,42.2840583253326,106.601058955332,60.9664075333145,43.1419477212836,69.1051134090851,26.8408586101218,61.3400307576389,58.6740991063713,34.5789033918727,35.5540617587431,66.8956415335752,56.4361973667352,39.6461882463389,42.3450459002388,59.2888198164528,29.1058542647234,51.3395764805922,43.034957286816,58.0354262328737,57.4003606534216,57.9311548473915,61.3864398557097,37.285217596192,81.4698185641723,72.1644601460924,25.2655212037643,27.6860086322187,25.1791770298413,47.2943755802604,55.2090823560963,39.8599894810779,33.6957192172125,55.3692954459259,43.5115950554219,57.1348420227115
"Sym_45312_c0_g1",8.39540403434553,56.8241134391055,63.3169768923445,67.4864722442461,83.2919753070594,77.4142546673464,53.7773209356636,47.6497335459179,56.5625661782846,36.9985510346661,48.1424137217628,60.9664075333145,43.1419477212836,58.7393463977223,63.7470391990394,36.0823710339052,43.0276726780056,69.1578067837455,71.1081235174862,50.1717311501814,60.6166564309378,73.6286353146295,31.7587844251791,39.5258798776352,55.9870572480667,60.2807386766503,63.7267087588065,73.9636274543961,50.3847610180034,77.661330773677,52.9310073686974,76.0533699831416,42.520104509588,47.9816889269231,50.7901759583365,55.2612732299086,38.1437745643553,50.1808867659101,45.5967867673116,48.7903696380408,48.9739024647685,43.8426019701941,53.5846850801854,45.6348578456162
"Sym_55311_c0_g1",50.3724242060732,48.0819421407816,34.5365328503697,30.67566920193,43.4566827689005,38.7071273336732,59.752578817404,11.9124333864795,35.994360295272,29.0702900986662,20.6324630236126,20.3221358444382,43.1419477212836,34.5525567045425,50.3266098939784,25.2576597237337,31.2928528567314,62.2420261053709,51.7149989218082,33.4478207667876,43.8948201741274,33.9824470682905,63.5175688503582,9.8814699694088,46.2542078920286,37.5913378350403,40.8977810784413,34.3796818444741,39.1598016013343,31.0645323094708,33.4835126485689,29.8705436424038,26.2910569868445,31.0921344246462,32.0029935247682,33.666186496778,39.7509560768983,47.9604935461796,42.1462191200556,45.8498786107481,50.8575140980288,34.9917480513286,48.8077557900913,33.769794805756
"Sym_57158_c0_g1",33.5816161373821,78.6795416849154,40.2926216587647,36.810803042316,43.4566827689005,58.0606910005098,53.7773209356636,11.9124333864795,25.7102573537657,36.9985510346661,48.1424137217628,81.2885433777526,46.4605590844592,31.0973010340883,60.3919318727741,25.2576597237337,58.6740991063713,96.8209294972437,25.8574994609041,16.7239103833938,71.0678040914444,45.3099294243874,47.6381766377687,118.577639632906,45.6980450716836,41.0524328786757,47.7950315691049,57.4046063825164,49.2367538049349,35.2624420810209,42.446271084802,47.8776089587465,45.4413330636818,28.4051598447385,44.4414039635445,39.0926441886929,83.7877295205782,48.0715132071661,59.7687610328274,56.3049578188997,61.8452486253807,58.0451350027922,52.4423759021194,64.801498140775
"Sym_62034_c0_g1",41.9770201717276,43.7108564916196,40.2926216587647,18.405401521158,68.8064143840925,70.9630667784009,53.7773209356636,59.5621669323974,35.994360295272,47.5695656159992,51.5811575590316,50.8053396110954,82.9652840793915,58.7393463977223,57.0368245465089,43.2988452406863,54.7624924992799,20.7473420351236,45.2506240565822,108.70541749206,50.1655087704313,33.9824470682905,31.7587844251791,39.5258798776352,66.183375621059,43.8405372193821,50.5150740161271,33.9065669567061,48.2163029488741,42.1889932040786,42.446271084802,32.8364132239191,30.1860283923029,56.0426126666462,44.8301042897562,51.6067200904557,69.4302413418602,49.6257884609775,54.4696750031128,52.275396040758,52.6364806405525,50.4292839563266,52.7539147688647,45.6348578456162
"Sym_62856_c0_g1",67.1632322747642,83.0506273340773,63.3169768923445,92.0270076057901,97.7775362300262,19.3535636668366,47.8020630539232,83.3870337053563,15.4261544122594,52.8550729066658,68.7748767453754,50.8053396110954,33.1861136317566,62.1946020681766,36.9061805889175,72.1647420678105,66.4973123205541,76.07358746212,54.9471863544212,58.5336863418783,50.1655087704313,79.2923764926779,79.3969610629478,29.6444099082264,43.3806999869126,52.0125671835213,45.7549997338382,59.2970659335884,47.8336338778513,81.0196585909171,41.769836485841,110.584565825069,65.2407710414289,62.5681223607077,83.7001369109321,54.2645769191487,40.1795378135765,44.2968447336242,51.6352801500097,48.8992767131257,46.148485014878,54.1342925735261,50.3654501238177,56.4046842971817
"Sym_65138_c0_g1",100.744848412146,69.9373703865914,92.0974209343193,141.108078328878,90.5347557685428,96.767818334183,143.40618916177,107.211900478315,92.5569264735566,145.351450493331,127.233521978945,60.9664075333145,82.9652840793915,127.844459806807,127.494078398079,111.855350205106,97.7901651772855,55.3262454269964,106.662185276229,91.9815071086659,87.7896403482548,79.2923764926779,185.259575813545,128.459109602314,91.488783946758,89.315480431592,90.0528338710573,157.074142738973,110.7189178826,89.6253736225948,123.28020566064,120.117718051368,126.261989726944,136.843776819585,107.022156483638,109.968826287173,119.574304533204,78.9349789614206,102.161449270544,80.3734214126654,84.7625234967147,117.119439065918,87.9578067110795,108.428422241184
"Sym_67222_c0_g1",83.9540403434553,78.6795416849154,143.902220209874,104.297275286562,137.612828768185,51.6095031115643,101.579383989587,71.4746003188769,128.551286768829,87.2108702959985,72.2136205826442,60.9664075333145,92.9211181689185,114.02343712499,43.616395241448,104.638875998325,113.436591605651,69.1578067837455,109.894372708842,91.9815071086659,77.3384926877483,96.2836000268231,42.3450459002388,69.1702897858616,90.8399273230221,96.5260951058324,102.001591763334,123.640690670035,101.534860178052,102.6388939144,110.258839630641,97.8736961900039,88.6105994741795,87.5186006027077,66.079055455999,85.8266267598781,127.28877579341,64.7244623551452,86.2641911814004,69.2648997540043,75.9723358748332,96.1243902351205,62.619312215798,74.6586274354281
"Sym_67337_c0_g1",41.9770201717276,30.5975995441338,34.5365328503697,49.0810707230881,65.1850241533508,38.7071273336732,65.7278366991444,71.4746003188769,51.4205147075314,55.4978265519991,41.2649260472252,30.4832037666572,33.1861136317566,20.7315340227255,30.1959659363871,39.6906081372958,39.1160660709142,41.4946840702473,25.8574994609041,58.5336863418783,43.8948201741274,28.3187058902421,47.6381766377687,19.7629399388176,36.4286647325997,31.053713863729,34.2919637071017,26.3367287524182,26.1490531865587,31.6942187752033,35.8510337449324,37.285217596192,55.5033425277828,48.1736156826308,68.7999577394814,40.5323166375682,27.1077948448929,40.8552352430419,31.0551088253042,42.6915734332857,42.171971566884,37.4617537961283,41.9539007216955,41.2539114924371
"Sym_72647_c1_g1",41.9770201717276,74.3084560357534,23.0243552335798,24.540535361544,21.7283413844503,58.0606910005098,53.7773209356636,83.3870337053563,51.4205147075314,50.2123192613325,48.1424137217628,60.9664075333145,39.8233363581079,27.642045363634,53.6817172202437,50.5153194474673,35.2044594638228,34.5789033918727,42.0184366239691,8.3619551916969,33.4436725136209,22.6549647121937,42.3450459002388,49.407349847044,39.2094788343249,43.4559711034226,38.372027377635,64.1859197738576,41.5833723844787,41.9790977155011,44.9829008309057,52.5382611582705,33.7564188473065,33.2033287374308,27.0794560594192,32.2265140479026,52.3941173089037,44.4078643946107,51.3888110323485,42.0381309827762,43.3230675649875,65.8668198613245,45.1731356780633,49.468185904648
"Sym_73573_c0_g1",67.1632322747642,65.5662847374295,92.0974209343193,61.3513384038601,90.5347557685428,135.474945667856,41.8268051721828,47.6497335459179,102.841029415063,60.7833338426657,89.407339768988,71.1274754555336,56.4163931739862,103.657670113628,87.232790482896,97.4224017915441,74.320525534737,89.9051488188691,74.3403109500993,50.1717311501814,60.6166564309378,67.964894136581,89.9832225380075,98.814699694088,76.6577754042238,78.3553461267465,79.1726640829684,98.723306580921,74.8755815634633,72.6238390478169,65.7832647489561,73.7230438833796,61.3457996359704,58.5376604908462,71.7799935737715,71.762134374711,103.181053105264,89.1487877721811,85.7712529460781,83.7495407402976,87.0647154929217,99.4177312281867,89.4116547558907,87.9840059263481
"Sym_74166_c0_g2",167.908080686911,91.7927986324013,80.5852433175294,104.297275286562,126.74865807596,77.4142546673464,155.35670492525,83.3870337053563,107.983080885816,108.352899458665,113.478546629869,132.093882988848,169.249179521959,138.21022681817,93.9430051354264,133.504772825449,74.320525534737,110.652490853993,161.609371630651,183.963014217332,108.691935669268,141.593529451211,79.3969610629478,98.814699694088,113.086440136823,103.544426722093,127.064840025181,86.7377294241319,98.0908385388471,97.181611211385,108.398644483498,118.846631087862,136.323999191045,107.2870564406,137.729482254367,107.089481389422,168.218331646174,103.58134370043,120.523398536299,138.311985357839,115.423535082563,122.059450555517,151.407889238198,128.690299124638
