"","OC4_F_B","OC5_H_B","OC9_C_B","OD4_C_B","OD5_F_B","OD6_H_B","OF7_C_B","OF8_F_B","OF9_H_B","OI1_C_B","OI2_F_B","OI3_H_B","OJ13_C_B","OJ14_F_B","OJ15_H_B","OM1_C_B","OM2_F_B","OM3_H_B","OR7_C_B","OR8_F_B","OR9_H_B"
"Sym_32023_c0_g1",0,0,0,0,0.6556972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32033_c0_g1",1.588747,0.8204603,0,1.161242,0.6556972,0,1.158698,2.292935,0,0.9714592,0.6254902,0,0,0,0.6668216,0,0,0.3851044,0,0.9892766,0
"Sym_32039_c0_g1",0,0,1.064983,1.161242,0,0,0,0,0,0,0,0,0,0.6249906,0,0,0,0.3851044,0,0,0
"Sym_320447_c0_g1",0,0.8204603,0,0,0,1.266652,0,2.292935,0,0.9714592,0,0,0,0.6249906,0,0,0,0.3851044,0,0,0
"Sym_32050_c0_g1",1.588747,0.8204603,0,1.161242,0,0,0,0,0,0.9714592,0,0,0,0,0,0,0,0.7702089,0,0.9892766,0
"Sym_320510_c0_g1",0,0,0,0,0,0,0,0,0,0,0,2.049385,0,0,0.6668216,0.6151247,0,0,0,0,0
"Sym_32051_c0_g1",0,0,0,2.322485,1.311394,0,0,0,0,0,0.6254902,0,0,2.499962,0,0.6151247,0,0,0,0,0
"Sym_32052_c0_g1",0,0,0,0,0,1.266652,0,0,0,0.4857296,0.6254902,0,0,2.499962,0,0.6151247,1.578293,0,0,0,0
"Sym_320551_c0_g1",0,0.8204603,1.064983,1.161242,0,1.266652,2.317395,4.585871,0.982343,0,1.25098,0,0.6195585,0,0.6668216,1.845374,0,0.3851044,2.109431,1.978553,0
"Sym_32055_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_320571_c0_g1",0,0,0,0,0.6556972,0,0,0,0,0,0,0,0,0,0,0.6151247,1.578293,0,0,0,1.943272
"Sym_32059_c0_g1",7.943737,2.461381,1.064983,1.161242,3.278486,3.799957,1.158698,4.585871,0,5.343026,3.752941,4.098771,3.097793,5.624915,4.00093,1.845374,1.578293,3.080836,1.054715,2.96783,1.943272
"Sym_320600_c0_g1",0,0,0,1.161242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.109431,0,1.943272
"Sym_32062_c0_g1",0,0,0,0,0,1.266652,0,0,0,0,0,0,0,0.6249906,0,0,0,0,0,0,0
"Sym_32063_c0_g1",0,0.8204603,0,0,0,0,0,0,0,0,0.6254902,0,0,0.6249906,0,0,0,0,0,0,0
"Sym_32064_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333643,0,1.578293,0,0,0.9892766,0
"Sym_320674_c0_g1",0,0,0,0,0,0,0,0,0,0.4857296,0.6254902,0,0,0,0,0,1.578293,0.3851044,0,0.9892766,0
"Sym_320680_c0_g1",0,0,0,0,0,0,0,0,0,0.4857296,1.876471,0,0.6195585,0,0,0,0,0,0,0,0
"Sym_32068_c0_g1",1.588747,0,0,0,0.6556972,0,0,0,0,0,0,0,0,0,2.000465,0,0,0,1.054715,0.9892766,0
"Sym_320701_c0_g1",0,0,0,0,0,1.266652,1.158698,0,0,0,0.6254902,0,0.6195585,0,0,0.6151247,1.578293,0.3851044,0,0.9892766,0
"Sym_32070_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_320719_c0_g1",0,0,0,0,0,0,0,0,0.982343,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32072_c0_g1",3.177495,1.640921,0,1.161242,0,1.266652,1.158698,0,1.964686,0,1.876471,2.049385,0.6195585,1.249981,0.6668216,0,3.156587,1.925522,0,0.9892766,1.943272
"Sym_32073_c0_g1",3.177495,2.461381,0,2.322485,1.311394,0,0,0,0,0,0.6254902,0,1.239117,1.249981,0.6668216,0.6151247,1.578293,0.3851044,0,0,0
"Sym_32074_c0_g1",0,0,1.064983,1.161242,0,0,1.158698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32094_c0_g1",1.588747,0,0,0,0.6556972,0,0,0,0,0.9714592,0,0,0,0,0.6668216,0,0,0.7702089,0,0,0
"Sym_32095_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32100_c0_g1",1.588747,2.461381,0,1.161242,0.6556972,0,0,0,0,0.4857296,1.25098,2.049385,0,0,0,0,0,0.7702089,1.054715,0,0
"Sym_32106_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32111_c0_g1",0,0,0,0,0.6556972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32115_c0_g2",0,0,0,0,0,0,1.158698,0,0,0,0,0,0.6195585,0,0,0,0,0,0,0,0
"Sym_32123_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32125_c0_g1",0,0,0,1.161242,0.6556972,0,0,0,0,0,0,0,0.6195585,1.249981,0,0,0,1.155313,0,0,0
"Sym_321264_c0_g1",0,0.8204603,2.129965,1.161242,0.6556972,0,1.158698,0,0,0.4857296,1.25098,0,1.239117,0,0.6668216,0,0,0,0,0.9892766,0
"Sym_321268_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32126_c0_g2",0,0,0,0,0.6556972,0,0,0,0,0.4857296,0,0,0,0.6249906,0,0,0,0,0,0.9892766,0
"Sym_321328_c0_g1",3.177495,1.640921,2.129965,0,1.311394,2.533305,1.158698,0,0,1.942918,1.876471,0,0,0,1.333643,0.6151247,0,0.3851044,1.054715,2.96783,0
"Sym_32136_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32140_c0_g1",3.177495,0.8204603,2.129965,0,0,6.333262,1.158698,0,0,2.428648,1.25098,0,0.6195585,1.874972,0.6668216,0.6151247,4.73488,2.310627,1.054715,0.9892766,0
"Sym_32145_c0_g1",3.177495,0,0,3.483727,3.934183,2.533305,0,2.292935,0.982343,3.400107,1.25098,0,1.239117,3.749943,0.6668216,3.690748,1.578293,1.540418,2.109431,4.946383,0
"Sym_32150_c0_g1",0,0,1.064983,0,0.6556972,2.533305,0,0,0,0.9714592,0.6254902,2.049385,0.6195585,1.874972,1.333643,1.230249,1.578293,2.695731,1.054715,0.9892766,0
"Sym_32160_c0_g1",0,0.8204603,0,0,0,0,1.158698,0,0,0,0,2.049385,0,0,0,0,1.578293,0.3851044,0,0,0
"Sym_32165_c0_g1",0,0.8204603,0,0,0,0,0,0,0,0.4857296,0,0,0.6195585,0.6249906,0.6668216,0,0,0,0,0.9892766,0
"Sym_32167_c0_g1",0,0,0,0,0,0,1.158698,0,0,0,0,0,0,0,0,0,0,0,1.054715,0,0
"Sym_32177_c0_g1",0,1.640921,5.324913,0,0.6556972,1.266652,0,2.292935,0.982343,0,0.6254902,0,0.6195585,0,2.000465,0.6151247,1.578293,0,0,0.9892766,0
"Sym_32178_c0_g1",1.588747,0.8204603,1.064983,0,0,0,0,0,0,0,0,0,0,0.6249906,0,0,0,0.3851044,0,0.9892766,1.943272
"Sym_32180_c0_g1",1.588747,0.8204603,1.064983,0,2.622789,0,1.158698,0,0,1.457189,2.501961,2.049385,3.097793,1.874972,0,0.6151247,1.578293,1.155313,0,5.935659,1.943272
"Sym_32182_c0_g1",1.588747,0,0,0,0,1.266652,0,0,0.982343,0,0,0,0,0.6249906,0,0.6151247,1.578293,0.3851044,0,0.9892766,0
"Sym_32184_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6151247,0,0,0,0,0
"Sym_32187_c0_g1",0,0.8204603,6.389896,2.322485,3.934183,0,3.476093,2.292935,0.982343,1.942918,3.752941,0,1.239117,1.249981,2.000465,1.230249,1.578293,3.080836,2.109431,4.946383,0
"Sym_32189_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3851044,0,1.978553,0
"Sym_32190_c0_g1",1.588747,1.640921,0,4.64497,0.6556972,0,0,2.292935,0,0.4857296,0,0,0.6195585,0,0,0,1.578293,0.7702089,0,0.9892766,0
"Sym_32196_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32204_c0_g1",1.588747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32214_c0_g1",0,0.8204603,0,0,0.6556972,0,0,0,0,0.4857296,0,2.049385,0,0,0,2.460499,0,1.155313,1.054715,0.9892766,1.943272
"Sym_32221_c0_g1",0,0,0,0,0,0,1.158698,0,0.982343,0,0,0,0,0,0,0,0,0.3851044,1.054715,0,0
"Sym_32225_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3851044,0,0,0
"Sym_32233_c0_g1",0,0,0,0,1.311394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_322377_c0_g1",0,0,0,0,0.6556972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.978553,0
"Sym_322388_c0_g1",1.588747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_322414_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6668216,0,0,0.3851044,0,0,0
"Sym_322449_c0_g1",1.588747,0,0,0,0,0,0,2.292935,0,0,0.6254902,0,0,0,0.6668216,0,0,0,0,0,3.886543
"Sym_322463_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3851044,0,0,0
"Sym_32302_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6249906,0,0,0,0,0,0,0
"Sym_32323_c0_g1",0,0,0,0,0,2.533305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32325_c0_g1",0,0,0,0,0.6556972,1.266652,1.158698,0,0,0,0,0,1.239117,0,0,0,0,0.3851044,1.054715,0.9892766,0
"Sym_32327_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6668216,0,0,0.3851044,0,0,0
"Sym_32338_c0_g1",0,0,0,0,0,0,1.158698,0,0,0,0,0,0,0,0,0.6151247,0,0,0,0.9892766,0
"Sym_32357_c0_g1",1.588747,0,1.064983,0,1.311394,0,0,2.292935,1.964686,1.942918,3.752941,2.049385,1.858676,3.749943,2.000465,0.6151247,1.578293,1.540418,2.109431,2.96783,0
"Sym_32369_c0_g1",0,0,1.064983,0,0.6556972,0,1.158698,0,0,0,0,0,0,0,0,0.6151247,0,0,0,0,0
"Sym_32377_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32393_c0_g1",1.588747,0.8204603,1.064983,1.161242,0.6556972,0,0,0,2.947029,0.4857296,1.876471,0,1.239117,1.249981,0,0,1.578293,0.3851044,0,0,0
"Sym_32394_c0_g1",0,0.8204603,0,0,0,0,0,0,0.982343,0,0,2.049385,0.6195585,0,0,0,1.578293,0.3851044,0,0,0
"Sym_32401_c0_g1",0,0,0,0,0.6556972,0,0,0,0,0.4857296,0,0,0,0,0,0.6151247,0,0,0,0,0
"Sym_32403_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_324136_c0_g1",0,0,0,0,0.6556972,0,0,0,1.964686,0,0.6254902,0,0.6195585,0,0.6668216,0,1.578293,0.3851044,0,0,0
"Sym_32413_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32414_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32415_c0_g1",0,0.8204603,0,0,0.6556972,0,0,0,0,0,0,2.049385,0.6195585,0.6249906,0,0.6151247,0,0,0,0.9892766,0
"Sym_32420_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32421_c0_g1",0,0,0,0,0,0,0,0,0.982343,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_324239_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.943272
"Sym_324246_c0_g1",0,0,0,0,0,1.266652,0,0,0,0,0,0,0,0,0,0.6151247,1.578293,0.7702089,0,0,0
"Sym_32425_c0_g2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333643,0,0,0.3851044,1.054715,0,0
"Sym_32430_c0_g1",0,0,0,0,1.311394,0,0,0,0,0,0,0,0,0.6249906,0,0.6151247,1.578293,0,0,0,0
"Sym_32439_c0_g1",0,0,0,0,0.6556972,1.266652,0,0,0,0.4857296,0,0,0,0,0,0.6151247,0,0,0,0,0
"Sym_32446_c0_g1",0,2.461381,3.194948,2.322485,2.622789,0,0,0,2.947029,0.9714592,1.25098,4.098771,3.097793,3.124953,0.6668216,7.996621,3.156587,0.7702089,3.164146,4.946383,0
"Sym_32456_c0_g2",0,0,1.064983,0,0,0,0,0,0.982343,0,0.6254902,0,0,0.6249906,0,1.230249,0,0,0,0,0
"Sym_32458_c0_g1",0,0,0,0,0.6556972,0,0,0,0,0,0,0,1.239117,0,0.6668216,0.6151247,0,0.3851044,0,0,0
"Sym_32462_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,1.249981,0.6668216,0,0,0,0,0,0
"Sym_324633_c0_g1",1.588747,0.8204603,2.129965,1.161242,1.967092,0,1.158698,4.585871,4.911715,2.914378,2.501961,0,2.478234,3.749943,3.334108,1.845374,1.578293,1.540418,3.164146,2.96783,1.943272
"Sym_32463_c0_g1",0,0,0,0,2.622789,1.266652,2.317395,4.585871,0,2.914378,1.25098,2.049385,2.478234,0,0.6668216,0,1.578293,1.155313,0,1.978553,0
"Sym_32464_c0_g2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32467_c0_g1",0,0,0,0,0,0,0,2.292935,0,0,0,0,0,0.6249906,0,0,3.156587,0,0,0,0
"Sym_324720_c0_g1",0,0,0,0,0,0,0,0,0,0,0.6254902,0,0,0,0,0,0,0,0,0,0
"Sym_32474_c0_g1",1.588747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32483_c0_g2",0,0,0,2.322485,0,0,0,0,0,0,0.6254902,0,0.6195585,0,0,0,0,0.3851044,0,0,0
"Sym_32487_c0_g1",0,0.8204603,1.064983,0,1.967092,0,0,0,0,0,0.6254902,0,0,0,0,0,0,0.7702089,0,0,0
"Sym_32488_c0_g1",0,0,0,0,0,0,1.158698,0,0,0,0,0,0,0,0.6668216,0,0,0,0,0,0
"Sym_32504_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32505_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32508_c0_g1",0,0.8204603,0,0,0,0,1.158698,0,0,0,0,0,0,0,0,0,0,0.3851044,0,1.978553,1.943272
"Sym_32515_c0_g1",0,0,0,1.161242,0,1.266652,0,0,1.964686,0,1.25098,0,1.239117,1.249981,0,1.230249,1.578293,1.540418,2.109431,0,0
"Sym_32523_c0_g1",0,0,0,1.161242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_325245_c0_g1",0,0.8204603,0,0,0,0,0,0,0.982343,0,0,0,0.6195585,0,0.6668216,0,0,0,1.054715,0,0
"Sym_32524_c0_g1",1.588747,0.8204603,0,0,0.6556972,1.266652,0,2.292935,0,0.4857296,0,0,0,0,0,0,0,0.3851044,0,0,1.943272
"Sym_32526_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_325325_c0_g1",0,0,0,0,0,0,0,2.292935,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32533_c0_g1",0,2.461381,0,2.322485,0.6556972,0,0,0,0.982343,0,0,2.049385,0.6195585,0.6249906,0,0,0,0.7702089,0,0,0
"Sym_32537_c0_g1",9.532485,11.48644,14.90976,20.90236,13.76964,21.53309,10.42828,18.34348,20.6292,13.1147,11.88431,18.44447,16.72808,11.87482,17.33736,8.611745,15.78293,23.10627,15.82073,12.8606,23.31926
"Sym_32544_c0_g1",0,0,0,0,0,0,0,0,0.982343,0,0,0,0.6195585,0,0,0,0,0,0,0,0
"Sym_32546_c0_g1",0,0,1.064983,1.161242,0.6556972,0,0,0,1.964686,0,1.25098,0,1.858676,0.6249906,2.000465,0,0,3.46594,3.164146,0.9892766,1.943272
"Sym_32561_c0_g1",0,0,0,0,0.6556972,0,0,0,0,0,0,0,0,0.6249906,0,0,0,0,0,0.9892766,0
"Sym_32563_c0_g1",3.177495,0.8204603,0,2.322485,1.967092,1.266652,1.158698,2.292935,0,0.9714592,0.6254902,2.049385,3.097793,1.874972,2.667287,1.845374,0,1.155313,0,1.978553,1.943272
"Sym_3256_c0_g1",0,0,0,0,0.6556972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32579_c0_g1",4.766242,0,0,0,0.6556972,0,0,0,0,0,0.6254902,0,0,0,0,0.6151247,1.578293,0.3851044,1.054715,0.9892766,0
"Sym_32580_c0_g1",1.588747,0.8204603,2.129965,0,5.245578,1.266652,0,0,0.982343,2.914378,0.6254902,6.148156,1.858676,3.749943,2.000465,1.845374,0,1.925522,1.054715,3.957106,3.886543
"Sym_32602_c0_g1",0,0,1.064983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32608_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3851044,0,0,0
"Sym_32613_c0_g1",0,0,0,0,0,0,0,0,0,0.4857296,0,0,0,0,0,0,0,0,0,0,0
"Sym_32627_c0_g1",0,0.8204603,1.064983,0,0,0,0,0,0,0,0,0,0.6195585,0,0,0,0,0,0,0,0
"Sym_32628_c0_g1",0,0,0,0,0,0,0,0,0,0.4857296,0,0,0,0.6249906,0,0,0,0,0,0,0
"Sym_32635_c0_g1",0,0,0,0,0,0,0,0,0.982343,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32641_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32656_c0_g1",11.12123,3.281841,5.324913,8.128697,9.179761,1.266652,5.793488,2.292935,0.982343,4.371566,13.13529,0,3.717351,6.249906,5.334573,6.766371,3.156587,3.080836,4.218862,2.96783,1.943272
"Sym_32670_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6668216,0.6151247,0,0,0,0,0
"Sym_32682_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7702089,3.164146,0,0
"Sym_32695_c0_g2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6249906,0,0,0,0,0,0,0
"Sym_32742_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.978553,0
"Sym_32762_c0_g1",0,0,0,1.161242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32765_c0_g1",0,0,0,0,1.311394,0,0,0,0,0.4857296,1.25098,0,0.6195585,0,0,0.6151247,3.156587,0,1.054715,0,0
"Sym_32791_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9892766,0
"Sym_32794_c0_g1",0,0,0,0,0,0,0,0,0,0,0.6254902,0,0,0,0,0,0,0.3851044,0,0,0
"Sym_32809_c0_g2",1.588747,0,0,0,0,0,0,0,0,0.9714592,0,0,0.6195585,0,0.6668216,0.6151247,1.578293,0.7702089,0,0,0
"Sym_32824_c0_g1",0,0,2.129965,0,1.311394,0,0,0,0,0,0,0,0.6195585,0,0,0,0,0,0,0,0
"Sym_32836_c0_g1",0,0.8204603,1.064983,0,1.311394,0,1.158698,2.292935,0,0.9714592,1.25098,0,0.6195585,0.6249906,0,0,1.578293,0.3851044,0,0,0
"Sym_32839_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3851044,0,0,0
"Sym_32856_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32866_c0_g1",0,0,0,0,0.6556972,0,0,2.292935,0,0,0.6254902,2.049385,0,0,0,0,0,0.7702089,0,0,1.943272
"Sym_328818_c0_g1",0,0,0,1.161242,1.967092,3.799957,1.158698,2.292935,0,0.4857296,1.25098,0,1.858676,0,0,0.6151247,1.578293,0,0,0,0
"Sym_32893_c0_g1",0,0,0,0,0.6556972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32901_c0_g2",0,0,0,1.161242,0.6556972,0,1.158698,4.585871,0,0,0.6254902,0,1.239117,0,1.333643,0.6151247,0,0.7702089,0,0,0
"Sym_32916_c0_g1",0,0.8204603,1.064983,0,0.6556972,0,0,0,0.982343,0,0,0,0,0.6249906,0,0,0,0.3851044,0,0,0
"Sym_32937_c0_g1",0,0,0,0,0,0,0,0,0,0.4857296,0,0,0,0,0,0,0,0,0,0,0
"Sym_32942_c0_g1",0,0,0,0,0,1.266652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_32950_c0_g1",0,3.281841,0,0,1.311394,0,1.158698,0,0,0,2.501961,0,0.6195585,0.6249906,2.667287,0,0,0.3851044,1.054715,0,0
"Sym_32955_c0_g1",0,0,0,0,0,1.266652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_329585_c0_g1",0,0,0,0,0,0,0,0,0,0.4857296,0,0,0,0,0,0,0,0.3851044,0,0,0
"Sym_329586_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0.6195585,0,0,0,0,0,0,0,0
"Sym_32963_c0_g1",0,0,1.064983,2.322485,0,0,0,2.292935,0,0,0.6254902,0,0,0.6249906,2.000465,0,0,0.3851044,0,0,0
"Sym_32974_c0_g2",0,0,0,1.161242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9892766,0
"Sym_329775_c0_g1",0,0,1.064983,0,2.622789,0,0,0,0.982343,0,0.6254902,0,0,0,0,0.6151247,0,0,0,0,0
"Sym_32994_c0_g1",1.588747,0,1.064983,0,0,0,0,0,0,0,0.6254902,0,0,0,0,0,0,0,1.054715,0,0
"Sym_32_c0_g1",0,0,2.129965,5.806212,0,3.799957,0,2.292935,2.947029,0.9714592,1.25098,2.049385,3.717351,3.749943,4.00093,1.845374,4.73488,2.695731,4.218862,0,5.829815
"Sym_33000_c0_g1",0,0.8204603,0,1.161242,0,0,0,0,0.982343,0,0.6254902,0,0,0,0,0,0,0.3851044,0,0,0
"Sym_33003_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_33022_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_33027_c0_g1",0,0,0,0,0,0,0,0,0,0,0.6254902,0,0,0,0,0,0,0,0,0,0
"Sym_33038_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_330603_c0_g1",0,0,0,0,0,0,0,0,0,0.4857296,0,0,0,0,0,0,0,0,0,0,0
"Sym_33076_c0_g1",0,0,2.129965,1.161242,0,0,1.158698,0,0,0,0.6254902,0,1.239117,0,0,0,0,0,0,0.9892766,1.943272
"Sym_33089_c0_g1",0,0.8204603,0,0,0,0,1.158698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_33091_c0_g1",0,0,0,0,0.6556972,1.266652,0,0,0,0,0,0,0.6195585,0,0,0,0,0,0,0,0
"Sym_33102_c0_g1",0,0,0,0,0,0,0,0,0,0.4857296,0,0,0,0,0,0,0,0,0,0,0
"Sym_33136_c0_g1",1.588747,1.640921,3.194948,1.161242,1.967092,1.266652,1.158698,2.292935,0,1.942918,0,0,0.6195585,0,2.667287,1.845374,1.578293,0.3851044,1.054715,2.96783,1.943272
"Sym_33137_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_33141_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_33142_c0_g1",0,0,1.064983,0,0,0,1.158698,0,2.947029,0.9714592,0,0,0,0,0,0.6151247,0,0.3851044,0,1.978553,1.943272
"Sym_33151_c0_g1",0,0,0,0,1.311394,0,0,0,0,0.4857296,0.6254902,0,0,0,0,0.6151247,0,0.3851044,0,0,0
"Sym_33192_c0_g1",1.588747,0.8204603,0,0,1.311394,1.266652,3.476093,2.292935,0.982343,0.4857296,1.876471,0,0,2.499962,2.667287,0,0,1.540418,0,0,0
"Sym_33207_c0_g1",0,0.8204603,0,0,0.6556972,1.266652,0,2.292935,0,0,0.6254902,0,1.858676,0.6249906,0,0,0,0,1.054715,0.9892766,0
"Sym_33208_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_33209_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.578293,0,0,0,0
"Sym_332243_c0_g1",0,0.8204603,0,1.161242,0,0,1.158698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_33242_c0_g1",0,0,0,0,0,0,0,0,0,0,0,2.049385,0,0,0,0,0,0,0,0,0
"Sym_33244_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.578293,0,0,0,0
"Sym_33245_c0_g1",0,0,1.064983,0,0.6556972,0,1.158698,0,0,0,0.6254902,0,0.6195585,0.6249906,0,0.6151247,0,0.3851044,1.054715,0,1.943272
"Sym_33249_c0_g1",0,0,0,0,0,0,0,0,0,0,1.25098,2.049385,0.6195585,0,1.333643,0,1.578293,0,0,0.9892766,0
"Sym_33255_c0_g1",1.588747,1.640921,1.064983,2.322485,1.311394,1.266652,0,2.292935,0,0,0.6254902,2.049385,0.6195585,0.6249906,2.000465,0.6151247,1.578293,0.3851044,0,2.96783,1.943272
"Sym_33270_c0_g1",0,0.8204603,1.064983,2.322485,1.967092,5.06661,0,2.292935,0.982343,0.4857296,2.501961,0,1.858676,1.874972,1.333643,2.460499,1.578293,0.7702089,0,0.9892766,0
"Sym_33272_c0_g1",0,0,0,0,0,1.266652,2.317395,2.292935,1.964686,0,0,0,0.6195585,1.874972,0,0,1.578293,1.155313,2.109431,0,0
"Sym_33283_c0_g1",0,0,0,0,0.6556972,0,1.158698,2.292935,0,0,1.25098,0,0,0.6249906,0,0,0,0,0,0,0
"Sym_33284_c0_g1",0,3.281841,0,0,0.6556972,0,1.158698,2.292935,0.982343,0.4857296,1.25098,0,0.6195585,0.6249906,0,0.6151247,0,0.3851044,0,2.96783,0
"Sym_33296_c0_g1",0,0,0,0,0.6556972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_33299_c0_g1",0,0,1.064983,1.161242,1.311394,1.266652,0,0,0,0.4857296,0.6254902,0,0,0.6249906,0,0.6151247,0,0.3851044,0,0,1.943272
"Sym_33323_c0_g1",9.532485,2.461381,1.064983,4.64497,2.622789,3.799957,3.476093,9.171742,5.894058,3.400107,4.378431,4.098771,3.717351,3.124953,0.6668216,6.766371,1.578293,2.695731,3.164146,2.96783,0
"Sym_33328_c0_g1",1.588747,0,1.064983,0,2.622789,0,3.476093,4.585871,0,2.914378,1.876471,0,0.6195585,1.249981,0.6668216,1.230249,1.578293,0.3851044,2.109431,3.957106,0
"Sym_333333_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
