"","OC4_F_B.host","OC4_F_B.sym","OC5_H_B.host","OC5_H_B.sym","OC9_C_B.host","OC9_C_B.sym","OD4_C_B.host","OD4_C_B.sym","OD5_F_B.host","OD5_F_B.sym","OD6_H_B.host","OD6_H_B.sym","OE10_F_W.host","OE11_C_W.host","OE3_H_W.host","OF7_C_B.host","OF7_C_B.sym","OF8_F_B.host","OF8_F_B.sym","OF9_H_B.host","OF9_H_B.sym","OH1_C_W.host","OH11_F_W.host","OH15_H_W.host","OI1_C_B.host","OI1_C_B.sym","OI2_F_B.host","OI2_F_B.sym","OI3_H_B.host","OI3_H_B.sym","OJ13_C_B.host","OJ13_C_B.sym","OJ14_F_B.host","OJ14_F_B.sym","OJ15_H_B.host","OJ15_H_B.sym","OM1_C_B.host","OM1_C_B.sym","OM2_F_B.host","OM2_F_B.sym","OM3_H_B.host","OM3_H_B.sym","ON4_C_W.host","ON5_F_W.host","ON6_H_W.host","OQ1_C_W.host","OQ11_H_W.host","OQ4_F_W.host","OR7_C_B.host","OR7_C_B.sym","OR8_F_B.host","OR8_F_B.sym","OR9_H_B.host","OR9_H_B.sym"
"ORTHOMCL5269",75.3425943283738,25.6924418619987,89.5328209495791,17.7655172477582,64.5904256489861,37.7672711279803,31.1160869469989,22.9649738087698,27.857357009921,19.7955665098227,48.0108597365674,30.5852388633252,21.5233203311088,48.8953306818253,36.6233851507291,68.3938254648987,15.3487712787107,30.2720343960989,18.9222515326975,39.7787341482489,17.2171113010954,43.3725841353812,20.8953155449166,50.5877797158949,50.2340579228579,29.2695917260415,38.999604774953,37.5554201457222,46.010197940166,10.7049249727041,62.3473910089664,49.021998446231,29.0756640543084,42.8406157601413,67.6776174164466,31.6448367635421,52.0197264015087,43.0903415716875,63.6335661058704,22.7164043129801,72.2246771829767,33.599885538588,74.5392627068938,51.4394379655612,39.2691897029625,27.5482554184547,41.5174696114719,31.6444021687621,81.9797594796385,29.3264596040862,68.9774147853625,27.2176082926992,30.0775397492243,19.276280951034
"ORTHOMCL5079",10.7632277611963,260.594767457415,11.1916026186974,138.176245260342,10.6605556896385,217.161808985887,20.4711098335519,377.281712572647,4.21099582708108,129.570980791567,11.0794291699771,588.765848119011,1.83177194307309,0.618928236478801,2.4094332336006,17.7317325279367,104.883270404523,18.0344034700164,402.097845069821,41.7479784130137,703.441976016182,16.5836351105869,10.4476577724583,17.8545104879629,14.7150270683119,242.519474301486,8.09425759480157,71.8451515831208,28.5263227229029,792.164447980107,15.9332221467359,321.584309807275,14.4068605674501,337.137019677634,14.2980881865732,229.95248048174,6.81637794226666,370.185207138588,8.1814584993262,58.4136110905202,8.20734967988371,93.6724081681848,6.51709400716011,6.00354183152438,10.3339972902533,21.3498979493024,23.6604934344947,6.92713281306234,3.56433736867994,710.352021521199,4.46324448611169,239.514952975753,17.3524267783986,351.79212735637
"ORTHOMCL1761",77.1364656219065,14.6813953497135,58.1963336172264,9.86973180431013,42.0151312473987,0,20.4711098335519,19.6842632646598,38.5468079555884,1.79959695543843,47.2722311252356,3.82315485791566,25.186864217255,24.757129459152,26.9856522163267,46.8624359666898,10.2325141858072,28.9838627196692,14.1916886495231,19.692442647648,14.7575239723674,21.6862920676906,23.306313492407,31.4107128954903,33.9967866750654,9.75653057534716,32.0091095794426,13.0627548332947,26.6859148052963,5.35246248635207,38.1011833943684,9.8043996892462,44.7922392187994,18.6263546783223,54.3327351089782,10.5482789211807,31.5705925747087,9.7932594481108,32.7258339973048,0,36.9330735594767,15.2726752448127,23.6244657759554,23.1955025308896,13.4341964773293,26.8595490329933,27.6783130743146,29.5977492921755,25.6632290544955,6.51699102313027,65.3256692967257,10.8870433170797,30.0775397492243,9.63814047551699
"ORTHOMCL8248",8.37139936981931,0,7.83412183308818,1.97394636086203,11.2876472007937,2.36045444549877,16.3768878668415,6.56142108821994,11.0133737015967,7.19838782175372,14.7725722266361,0,7.32708777229237,10.5217800201396,15.4203726950438,5.0662092936962,5.11625709290358,11.5935450878677,0,15.7539541181184,12.2979366436395,9.56748179456938,8.03665982496793,11.2417288257544,9.64087980337676,2.7875801643849,9.93386159362011,6.53137741664735,4.6010197940166,0,6.5811134953909,9.8043996892462,8.90605925987824,3.72527093566446,9.53205879104881,6.32896735270843,13.2739991507298,1.95865188962216,9.09050944369577,3.24520061614001,7.38661471189534,6.1090700979251,6.51709400716011,7.91375968700941,19.6345948514812,22.0386043347638,13.3927321327329,10.3906992195935,4.27720484241592,6.51699102313027,5.68049298232397,0,6.94097071135944,9.63814047551699
"ORTHOMCL8896",0,0,1.11916026186974,3.94789272172405,1.25418302231041,7.08136333649631,1.63768878668415,6.56142108821994,1.29569102371726,8.99798477719215,3.69314305665903,11.469464573747,1.37382895730482,1.8567847094364,3.37320652704083,5.0662092936962,2.55812854645179,1.28817167642974,0,4.33233738248256,4.91917465745582,0.637832119637958,0.803665982496793,0.661278166220848,1.7759515427273,5.5751603287698,3.67920799763708,1.63284435416184,0.92020395880332,5.35246248635207,2.77099515595406,11.7652796270954,2.35748627467365,7.45054187132892,0.953205879104881,6.32896735270843,1.43502693521403,0,2.72715283310873,3.24520061614001,4.10367483994186,5.09089174827091,2.03659187723754,4.77554463871257,1.03339972902533,0,0.892848808848857,2.0466528765866,4.27720484241592,3.25849551156513,2.43449699242456,5.44352165853984,0,4.8190702377585
"ORTHOMCL5221",249.348109801047,117.451162797708,326.794796465964,33.5570881346544,365.594351003484,75.5345422559606,474.110903745063,91.8598952350792,254.603286160441,68.3846843066603,209.770525618233,84.1094068741444,398.410397618398,246.333438118563,273.711615337028,310.305319238892,2.55812854645179,487.572979528657,18.9222515326975,277.269592478884,2.45958732872791,407.574724448656,391.385333475938,246.987395083487,255.229607426237,61.3267636164678,301.327135006477,91.4392838330629,274.220779723389,107.049249727041,269.132904522038,98.043996892462,172.096498051177,93.1317733916115,223.050175710542,27.4255251950699,195.163663189108,1.95865188962216,309.986372030026,6.49040123228002,220.777706388872,0,417.908653209142,281.484245418973,497.065269661183,376.033686461907,357.585947943967,176.327017059769,284.434122020659,61.9114147197376,203.686248366188,89.8181073659073,308.873196655495,53.0097726153435
"ORTHOMCL2536",1.19591419568847,7.34069767485677,10.0724423568277,1.97394636086203,11.9147387119489,9.44181778199508,5.73191075339454,6.56142108821994,1.61961377964657,7.19838782175372,3.69314305665903,0,2.28971492884137,4.33249765535161,5.78263976064143,2.5331046468481,7.67438563935537,2.57634335285948,0,5.51388394134143,0,8.29181755529346,7.23299384247114,4.62894716354594,5.32785462818189,8.36274049315471,1.47168319905483,16.3284435416184,9.20203958803319,0,6.5811134953909,7.84351975139696,1.83360043585728,13.0384482748256,1.90641175820976,16.8772462738891,4.3050808056421,0,0,6.49040123228002,7.38661471189534,7.12724844757928,0.407318375447507,3.13821504829683,8.26719783220263,6.88706385461368,6.69636606636643,2.20408771324711,4.99007231615191,13.0339820462605,1.62299799494971,5.44352165853984,16.1955983265054,9.63814047551699
"ORTHOMCL2454",1.79387129353271,0,8.95328209495792,9.86973180431013,15.0501962677249,11.8022722274938,16.3768878668415,16.4035527205499,2.59138204743451,3.59919391087686,14.7725722266361,15.2926194316626,3.20560090037791,6.80821060126681,9.63773293440238,15.1986278810886,10.2325141858072,3.22042919107435,0,7.08927935315327,12.2979366436395,13.3944745123971,0.803665982496793,7.60469891153976,11.6705387093508,16.7254809863094,2.94336639810966,11.4299104791329,11.0424475056398,21.4098499454083,10.737606229322,13.7261595649447,2.61942919408184,5.58790640349669,8.57885291194393,10.5482789211807,15.4265395535509,11.751911337733,4.54525472184789,9.73560184842004,16.4146993597674,13.2363185455044,4.48050212992258,2.86532678322754,6.20039837415197,13.085421323766,7.58921487521529,2.83382705988914,12.1187470535118,13.0339820462605,4.86899398484912,8.16528248780975,15.0387698746121,4.8190702377585
"ORTHOMCL2502.1",2.98978548922118,3.67034883742839,6.71496157121844,7.8957854434481,16.9314708011905,7.08136333649631,13.9203546868153,3.28071054410997,9.39375992195011,1.79959695543843,4.43177166799084,3.82315485791566,8.24297374382892,7.42713883774561,7.71018634752191,5.0662092936962,5.11625709290358,7.08494422036357,4.73056288317437,3.15079082362368,9.83834931491163,8.29181755529346,11.2513237549551,6.94342074531891,12.4316607990911,4.18137024657735,14.7168319905483,13.0627548332947,7.36163167042656,5.35246248635207,5.19561591741387,5.88263981354772,5.50080130757185,7.45054187132892,5.71923527462929,14.767590489653,8.25140487748069,15.6692151169773,9.09050944369577,3.24520061614001,8.20734967988371,4.07271339861673,10.9975961370827,8.45953621714799,6.20039837415197,19.2837787929183,6.249941661942,10.0758295462725,10.6930121060398,3.25849551156513,11.3609859646479,5.44352165853984,15.0387698746121,4.8190702377585
"ORTHOMCL1783",3.58774258706542,3.67034883742839,4.47664104747896,3.94789272172405,8.15218964501766,4.72090889099754,4.91306636005246,6.56142108821994,1.94353653557588,10.7975817326306,2.95451444532722,0,5.037372843451,6.18928236478801,7.22829970080179,1.26655232342405,0,3.86451502928922,18.9222515326975,1.9692442647648,4.91917465745582,3.82699271782775,4.82199589498076,1.98383449866255,3.29819572220784,5.5751603287698,4.4150495971645,16.3284435416184,4.6010197940166,0,2.4246207614598,5.88263981354772,3.92914379112275,13.0384482748256,1.90641175820976,6.32896735270843,5.02259427324911,13.7105632273551,0.909050944369577,9.73560184842004,1.64146993597674,9.16360514688765,3.25854700358006,2.18310612055432,6.20039837415197,4.13223831276821,3.124970830971,3.77843607985219,3.56433736867994,3.25849551156513,3.24599598989941,2.72176082926992,3.47048535567972,4.8190702377585
"ORTHOMCL5485",0.597957097844236,11.0110465122852,1.11916026186974,1.97394636086203,1.25418302231041,23.6045444549877,0,52.4913687057596,0.647845511858628,19.7955665098227,2.95451444532722,15.2926194316626,0,1.2378564729576,1.92754658688048,1.26655232342405,2.55812854645179,0,23.6528144158718,1.18154655885888,29.5150479447349,0.637832119637958,0,0.991917249331273,0.507414726493514,18.1192710685019,0.367920799763708,27.7583540207512,1.84040791760664,26.7623124317604,2.77099515595406,7.84351975139696,0.785828758224551,29.8021674853157,2.85961763731464,2.10965578423614,2.51129713662456,17.6278670065994,0.909050944369577,3.24520061614001,0.820734967988371,7.12724844757928,1.62927350179003,0.682220662673225,0,0.688706385461368,0,0.472304509981523,0,65.1699102313027,0.811498997474853,13.6088041463496,1.15682845189324,81.9241940418944
"ORTHOMCL5199",17.3407558374829,7.34069767485677,6.71496157121844,13.8176245260342,20.0669283569665,14.1627266729926,12.2826659001312,9.84213163232992,11.0133737015967,21.5951634652612,2.21588583399542,15.2926194316626,25.186864217255,9.90285178366081,8.19207299424203,15.1986278810886,5.11625709290358,56.0354679246937,9.46112576634874,16.9355006769773,9.83834931491163,15.945802990949,26.5209774223942,8.59661616087103,6.59639144441568,16.7254809863094,12.1413863922024,11.4299104791329,5.52122375281992,16.0573874590562,1.73187197247129,21.5696793163416,3.1433150328982,14.9010837426578,0,14.767590489653,5.74010774085613,11.751911337733,3.63620377747831,9.73560184842004,2.46220490396511,14.2544968951586,6.51709400716011,6.13998596405902,1.03339972902533,35.8127320439911,13.8391565371573,26.7639222322863,24.9503615807596,6.51699102313027,9.73798796969824,2.72176082926992,12.7251129708256,28.914421426551
"ORTHOMCL5593",25.7121552073022,3.67034883742839,27.9790065467435,7.8957854434481,25.0836604462082,0,61.4133295006558,9.84213163232992,38.2228851996591,1.79959695543843,39.8859450119175,15.2926194316626,38.4672108045349,46.4196177359101,72.764883654738,29.1307034387531,10.2325141858072,45.7300945132558,0,29.144815118519,4.91917465745582,59.9562192459681,44.2016290373236,50.9184187990053,45.1599106579227,6.96895041096225,27.2261391825144,3.26568870832367,48.7708098165759,0,49.1851640181846,0,46.8877825740649,5.58790640349669,40.034646922405,12.6579347054169,78.9264814367718,5.87595566886648,57.2702094952834,3.24520061614001,55.8099778232093,10.1817834965418,53.3587071836234,43.1163458809478,45.4695880771145,64.7384002333686,42.4103184203207,34.3207943919907,42.7720484241592,3.25849551156513,15.8242304507596,8.16528248780975,30.0775397492243,9.63814047551699
"ORTHOMCL8391",53.218181708137,0,4.47664104747896,0,30.727484046605,2.36045444549877,31.934931340341,16.4035527205499,76.1218476433888,12.597178688069,18.4657152832952,11.469464573747,39.3830967760715,21.662488276758,16.8660326352042,16.4651802045126,7.67438563935537,57.3236396011235,14.1916886495231,14.9662564122125,0,26.1511169051563,40.9869651073365,15.8706759893004,19.5354669700003,5.5751603287698,54.4522783650288,8.16422177080918,20.244487093673,0,21.1288380641497,5.88263981354772,69.6768165625768,11.1758128069934,14.2980881865732,2.10965578423614,11.8389722155158,5.87595566886648,15.4538660542828,3.24520061614001,10.6695545838488,2.03635669930837,17.5146901442428,57.8523121946895,20.6679945805066,24.1047234911479,13.3927321327329,64.3908481941477,17.1088193696637,6.51699102313027,43.8209458636421,8.16528248780975,9.25462761514592,0
"ORTHOMCL5413",0.597957097844236,3.67034883742839,0,3.94789272172405,2.50836604462082,2.36045444549877,3.27537757336831,0,0.971768267787942,1.79959695543843,1.47725722266361,11.469464573747,0,1.8567847094364,0.963773293440238,0,7.67438563935537,0,4.73056288317437,0.39384885295296,9.83834931491163,3.82699271782775,0.803665982496793,2.31447358177297,3.29819572220784,2.7875801643849,2.57544559834596,6.53137741664735,2.76061187640996,10.7049249727041,3.81011833943684,1.96087993784924,0.523885838816367,7.45054187132892,1.90641175820976,4.21931156847229,3.58756733803508,1.95865188962216,0,3.24520061614001,4.10367483994186,5.09089174827091,0.814636750895014,1.09155306027716,1.03339972902533,2.0661191563841,0.892848808848857,0.472304509981523,0,6.51699102313027,0.405749498737427,10.8870433170797,1.15682845189324,4.8190702377585
"ORTHOMCL2344.1",0.597957097844236,3.67034883742839,8.95328209495792,1.97394636086203,4.38964057808643,9.44181778199508,7.3695995400787,3.28071054410997,0.971768267787942,8.99798477719215,3.69314305665903,7.64630971583131,0.457942985768273,6.80821060126681,3.85509317376095,5.0662092936962,7.67438563935537,0.64408583821487,14.1916886495231,5.51388394134143,14.7575239723674,7.6539854356555,1.60733196499359,2.31447358177297,4.56673253844162,12.5441107397321,2.20752479858225,6.53137741664735,2.76061187640996,5.35246248635207,3.46374394494258,13.7261595649447,1.04777167763273,13.0384482748256,3.81282351641952,12.6579347054169,4.66383753944561,11.751911337733,0,12.98080246456,5.7451447759186,5.09089174827091,5.7024572562651,1.36444132534645,13.4341964773293,7.57577024007505,4.46424404424429,0.629739346642031,2.85146989494395,9.7754865346954,0.811498997474853,27.2176082926992,4.62731380757296,0
"ORTHOMCL1146.1",1.79387129353271,18.3517441871419,0,0,0,2.36045444549877,0,6.56142108821994,1.29569102371726,7.19838782175372,0,7.64630971583131,2.28971492884137,0,0.481886646720119,0,0,2.57634335285948,0,0.39384885295296,12.2979366436395,0.637832119637958,0,0,0.253707363246757,5.5751603287698,1.10376239929112,8.16422177080918,0,10.7049249727041,0.346374394494258,3.92175987569848,2.88137211349002,3.72527093566446,0,6.32896735270843,0.358756733803508,5.87595566886648,0.909050944369577,9.73560184842004,0,0,0,3.82043571097006,0,2.0661191563841,0.446424404424429,1.73178320326559,0,6.51699102313027,0.811498997474853,2.72176082926992,0,0
"ORTHOMCL427.2",28.7019406965234,0,27.9790065467435,7.8957854434481,11.2876472007937,0,21.289954226894,3.28071054410997,23.3224384269106,7.19838782175372,34.7155447325949,15.2926194316626,12.8224036015116,21.0435600402792,11.5652795212829,31.6638080856012,5.11625709290358,28.3397768814543,14.1916886495231,18.9047449417421,0,17.2214672302249,15.2696536674391,10.5804506595336,27.4003952306497,8.36274049315471,16.1885151896031,4.89853306248551,23.9253029288863,10.7049249727041,25.6317051925751,3.92175987569848,27.5040065378593,16.7637192104901,32.408999889566,8.43862313694457,32.6468627761192,9.7932594481108,26.3624773867177,6.49040123228002,36.9330735594767,8.14542679723346,17.5146901442428,30.2905974226912,26.8683929546585,11.7080085528433,22.3212202212214,18.8921803992609,22.8117591595516,3.25849551156513,40.1692003750052,13.6088041463496,15.0387698746121,14.4572107132755
"ORTHOMCL5459",9.56731356550778,18.3517441871419,7.83412183308818,15.7915708868962,5.64382360039684,25.9649989004865,2.45653318002623,32.8071054410997,1.94353653557588,19.7955665098227,3.69314305665903,49.7010131529035,4.12148687191446,7.42713883774561,3.37320652704083,2.5331046468481,28.1394140109697,5.15268670571896,18.9222515326975,1.9692442647648,49.1917465745582,1.91349635891388,4.01832991248397,1.3225563324417,2.02965890597405,34.8447520548113,1.47168319905483,26.1255096665894,1.84040791760664,26.7623124317604,6.23473910089664,31.3740790055878,7.33440174342914,29.8021674853157,3.81282351641952,23.2062136265976,9.32767507889121,52.8836010197983,7.27240755495662,22.7164043129801,5.7451447759186,21.3817453427378,1.22195512634252,3.9568798435047,1.03339972902533,3.44353192730684,1.33927321327329,2.99126189654965,5.7029397898879,26.0679640925211,2.43449699242456,16.3305649756195,6.94097071135944,38.552561902068
"ORTHOMCL2229.1",1.19591419568847,25.6924418619987,0,7.8957854434481,0,7.08136333649631,0,19.6842632646598,2.2674592915052,8.99798477719215,0,19.1157742895783,0.915885971536546,0.618928236478801,0.481886646720119,1.26655232342405,7.67438563935537,0.64408583821487,0,0,2.45958732872791,0.637832119637958,1.60733196499359,0.991917249331273,0.507414726493514,18.1192710685019,0,9.79706612497102,0,0,5.54199031190812,13.7261595649447,10.2157738569192,16.7637192104901,4.76602939552441,21.0965578423614,1.07627020141052,17.6278670065994,1.81810188873915,6.49040123228002,0.820734967988371,16.2908535944669,0.407318375447507,1.09155306027716,0,0,1.33927321327329,1.25947869328406,0.712867473735987,22.8094685809559,2.43449699242456,19.0523258048894,0,4.8190702377585
"ORTHOMCL8819",71.7548517413084,11.0110465122852,36.9322886417014,3.94789272172405,24.456568935053,7.08136333649631,14.7391990801574,0,38.5468079555884,8.99798477719215,42.1018308459129,3.82315485791566,33.4298379610839,29.0896271145036,31.8045186835279,89.9252149631075,5.11625709290358,43.7978369986112,0,26.7817220008013,4.91917465745582,21.6862920676906,20.8953155449166,33.0639083110424,25.6244436879224,8.36274049315471,27.2261391825144,6.53137741664735,32.2071385581162,10.7049249727041,33.9446906604373,7.84351975139696,44.7922392187994,3.72527093566446,44.8006763179294,2.10965578423614,31.5705925747087,7.83460755848864,61.8154642171313,0,49.2440980793023,4.07271339861673,31.363514909458,40.6603514953242,24.8015934966079,23.4160171056865,26.3390398610413,45.1837981215657,27.8018314757035,19.5509730693908,84.8016452361222,5.44352165853984,19.6660836821851,9.63814047551699
"ORTHOMCL1768.1",2.39182839137695,0,0,3.94789272172405,0.627091511155204,7.08136333649631,2.45653318002623,0,3.23922755929314,12.597178688069,4.43177166799084,15.2926194316626,0.915885971536546,4.95142589183041,1.92754658688048,1.26655232342405,15.3487712787107,3.22042919107435,28.3833772990462,0,4.91917465745582,0,4.82199589498076,11.2417288257544,0.253707363246757,9.75653057534716,0.735841599527416,8.16422177080918,0,5.35246248635207,1.38549757797703,11.7652796270954,7.07245882402096,9.31317733916115,2.85961763731464,8.43862313694457,0,7.83460755848864,0,6.49040123228002,0,8.14542679723346,0,3.9568798435047,1.03339972902533,0.688706385461368,5.80351725751757,1.10204385662355,13.5444820009838,16.2924775578257,6.49199197979883,8.16528248780975,0,4.8190702377585
"ORTHOMCL4932",6.5775280762866,11.0110465122852,7.83412183308818,5.92183908258608,23.2023859127426,4.72090889099754,21.289954226894,6.56142108821994,17.1679060642536,7.19838782175372,3.69314305665903,3.82315485791566,22.4392063026454,13.6164212025336,13.4928261081633,3.79965697027215,5.11625709290358,28.3397768814543,9.46112576634874,9.84622132382399,2.45958732872791,14.670138751673,16.8769856324327,3.96766899732509,10.1482945298703,8.36274049315471,26.1223767832233,13.0627548332947,11.0424475056398,5.35246248635207,8.65935986235644,5.88263981354772,8.38217342106187,5.58790640349669,6.67244115373417,2.10965578423614,8.25140487748069,7.83460755848864,9.99956038806535,3.24520061614001,8.20734967988371,6.1090700979251,8.55368588439765,13.2350808558606,8.26719783220263,23.4160171056865,8.92848808848857,7.39943732304386,7.84154221109586,6.51699102313027,7.30349097727368,5.44352165853984,4.62731380757296,4.8190702377585
"ORTHOMCL8993",8.37139936981931,3.67034883742839,19.0257244517856,3.94789272172405,19.4398368458113,7.08136333649631,11.4638215067891,9.84213163232992,8.42199165416216,7.19838782175372,6.64765750198625,11.469464573747,10.9906316584386,3.094641182394,16.8660326352042,12.6655232342405,0,23.1870901757353,9.46112576634874,35.8402456187193,2.45958732872791,15.307970871311,11.2513237549551,15.8706759893004,8.62605035038973,5.5751603287698,6.62257439574674,3.26568870832367,18.4040791760664,0,16.6259709357244,5.88263981354772,14.6688034868583,3.72527093566446,31.4557940104611,4.21931156847229,5.74010774085613,3.91730377924432,3.63620377747831,3.24520061614001,13.9524944558023,7.12724844757928,12.6268696388727,16.2368517716227,26.8683929546585,27.5482554184547,11.1606101106107,13.2245262794826,9.98014463230382,0,3.24599598989941,5.44352165853984,25.4502259416513,9.63814047551699
"ORTHOMCL8412",1.19591419568847,0,1.11916026186974,5.92183908258608,1.25418302231041,2.36045444549877,3.27537757336831,3.28071054410997,1.61961377964657,7.19838782175372,5.17040027932264,11.469464573747,1.37382895730482,0,2.89131988032072,0,5.11625709290358,0.64408583821487,0,1.18154655885888,12.2979366436395,0.637832119637958,0,0.330639083110424,2.02965890597405,6.96895041096225,1.47168319905483,3.26568870832367,2.76061187640996,0,2.07824636696555,1.96087993784924,0.523885838816367,1.86263546783223,2.85961763731464,6.32896735270843,2.87005387042807,7.83460755848864,0,3.24520061614001,1.64146993597674,9.16360514688765,2.44391025268504,3.13821504829683,1.03339972902533,2.0661191563841,2.23212202212214,1.25947869328406,3.56433736867994,16.2924775578257,2.43449699242456,5.44352165853984,2.31365690378648,4.8190702377585
"ORTHOMCL4572",52.6202246102928,14.6813953497135,30.217327070483,23.6873563303443,22.5752944015874,14.1627266729926,26.2030205869465,13.1228421764399,36.6032714200125,17.9959695543843,27.3292586192768,22.9389291474939,39.3830967760715,19.1867753308428,31.8045186835279,41.7962266729936,12.790642732259,43.1537511603963,4.73056288317437,29.538663971472,14.7575239723674,24.8754526658804,29.7356413523814,25.7898484826131,29.176346773377,22.3006413150792,20.9714855865314,11.4299104791329,28.5263227229029,37.4672374044645,21.8215868531382,23.5305592541909,33.5286936842475,29.8021674853157,34.3154116477757,14.767590489653,30.4943223732982,11.751911337733,40.907292496631,19.4712036968401,34.4708686555116,18.3272102937753,28.104967905878,39.7052425675817,37.2023902449118,33.0579065021457,29.9104350964367,34.3207943919907,19.9602892646076,13.0339820462605,35.3002063901561,13.6088041463496,24.2933974897581,14.4572107132755
"ORTHOMCL4809",7.77344227197507,11.0110465122852,4.47664104747896,13.8176245260342,8.77928115617286,16.5231811184914,4.91306636005246,19.6842632646598,4.85884133893971,10.7975817326306,3.69314305665903,34.4083937212409,4.12148687191446,6.18928236478801,8.19207299424203,7.5993139405443,10.2325141858072,2.57634335285948,23.6528144158718,3.15079082362368,17.2171113010954,7.6539854356555,4.01832991248397,4.95958624665636,5.58156199142865,20.9068512328868,3.31128719787337,17.9612878957802,8.28183562922988,26.7623124317604,9.35210865134496,33.3349589434371,11.0016026151437,14.9010837426578,9.53205879104881,25.3158694108337,5.38135100705262,13.7105632273551,7.27240755495662,9.73560184842004,10.6695545838488,29.5271721399713,6.1097756317126,6.6857624941976,9.30059756122796,8.26447662553641,6.69636606636643,5.51021928311777,7.12867473735987,3.25849551156513,6.49199197979883,21.7740866341593,9.25462761514592,9.63814047551699
"ORTHOMCL3258",16.1448416417944,3.67034883742839,21.264044975525,7.8957854434481,19.4398368458113,21.2440900094889,12.2826659001312,26.2456843528798,13.6047557490312,12.597178688069,28.8065158419404,11.469464573747,13.2803465872799,30.94641182394,23.1305590425657,22.7979418216329,5.11625709290358,9.01720173500819,23.6528144158718,16.1478029710713,24.5958732872791,15.307970871311,12.8586557199487,32.4026301448216,17.2521007007795,16.7254809863094,13.2451487914935,24.4926653124276,33.1273425169195,80.2869372952811,28.7490747430234,11.7652796270954,19.1218331167974,20.4889901461545,18.1109117029927,12.6579347054169,26.1892415676561,17.6278670065994,8.1814584993262,3.24520061614001,18.8769042637325,9.16360514688765,19.9586003969278,12.1435277955834,21.7013943095319,11.0193021673819,20.0890981990993,13.2245262794826,25.6632290544955,71.686901254433,23.9392204255082,16.3305649756195,20.8229121340783,130.114896419479
"ORTHOMCL1742.1",1.79387129353271,3.67034883742839,1.11916026186974,0,2.50836604462082,7.08136333649631,3.27537757336831,9.84213163232992,7.45022338637422,7.19838782175372,2.95451444532722,7.64630971583131,7.32708777229237,3.71356941887281,7.22829970080179,7.5993139405443,10.2325141858072,9.01720173500819,4.73056288317437,4.33233738248256,2.45958732872791,3.18916059818979,2.41099794749038,5.95150349598764,5.58156199142865,1.39379008219245,4.7829703969282,11.4299104791329,6.44142771162324,10.7049249727041,5.88836470640238,1.96087993784924,8.12023050165369,11.1758128069934,3.81282351641952,0,3.58756733803508,0,2.72715283310873,3.24520061614001,4.92440980793023,3.05453504896255,6.92441238260762,7.64087142194012,6.20039837415197,2.75482554184547,3.57139523539543,5.03791477313625,12.8316145272478,9.7754865346954,6.0862424810614,2.72176082926992,3.47048535567972,0
"ORTHOMCL8375",14.9489274461059,14.6813953497135,15.6682436661764,7.8957854434481,11.2876472007937,2.36045444549877,13.9203546868153,9.84213163232992,11.6612192134553,1.79959695543843,7.38628611331806,7.64630971583131,5.037372843451,11.7596364930972,7.71018634752191,17.7317325279367,12.790642732259,28.9838627196692,14.1916886495231,8.27082591201215,7.37876198618372,10.8431460338453,8.84032580746473,8.92725524398145,11.6705387093508,1.39379008219245,13.6130695912572,6.53137741664735,12.8828554232465,16.0573874590562,13.8549757797703,3.92175987569848,9.69188801810279,1.86263546783223,8.57885291194393,10.5482789211807,8.9689183450877,5.87595566886648,22.7262736092394,6.49040123228002,7.38661471189534,4.07271339861673,9.36832263529266,9.14175687982121,10.3339972902533,7.57577024007505,11.1606101106107,9.60352503629097,9.98014463230382,0,7.70924047601111,8.16528248780975,12.7251129708256,9.63814047551699
"ORTHOMCL8843",17.3407558374829,7.34069767485677,23.5023654992645,1.97394636086203,16.9314708011905,2.36045444549877,17.1957322601836,6.56142108821994,7.77414614230354,5.39879086631529,16.9884580606315,15.2926194316626,11.4485746442068,14.8542776754912,8.19207299424203,15.1986278810886,12.790642732259,7.72903005857844,0,12.2093144415417,9.83834931491163,9.56748179456938,4.01832991248397,11.5723679088648,10.402001893117,5.5751603287698,6.99049519551045,3.26568870832367,7.36163167042656,0,18.7042173026899,7.84351975139696,11.7874313733683,9.31317733916115,14.2980881865732,4.21931156847229,10.0451885464982,11.751911337733,11.8176622768045,3.24520061614001,18.8769042637325,9.16360514688765,15.0707798915578,11.1884188678409,15.5009959353799,6.88706385461368,12.499883323884,6.45482830308082,10.6930121060398,3.25849551156513,10.9552364659105,24.4958474634293,10.4114560670392,14.4572107132755
"ORTHOMCL7759",8.37139936981931,3.67034883742839,16.7874039280461,3.94789272172405,8.15218964501766,7.08136333649631,13.1015102934732,9.84213163232992,12.9569102371726,7.19838782175372,12.5566863926407,3.82315485791566,8.24297374382892,12.378564729576,11.0833928745627,18.9982848513607,12.790642732259,10.3053734114379,4.73056288317437,16.9355006769773,4.91917465745582,12.1188102731212,8.03665982496793,14.2174805737482,17.5058080640262,0,10.6697031931475,9.79706612497102,13.8030593820498,5.35246248635207,12.4694782017933,5.88263981354772,10.7396596957355,11.1758128069934,5.71923527462929,4.21931156847229,16.8615664887649,3.91730377924432,12.7267132211741,0,16.4146993597674,8.14542679723346,8.14636750895014,13.5079691209299,11.3673970192786,15.1515404801501,13.3927321327329,7.39943732304386,16.3959518959277,0,8.52073947348596,10.8870433170797,8.09779916325268,0
