"","Culture_Control.1","Culture_Control.1.1","Culture_Control.2","Culture_Control.2.1","Culture_Control.3","Culture_Control.3.1","Culture_Control.4","Culture_Control.4.1","Culture_Cool.1","Culture_Cool.2","Culture_Cool.3","Culture_Cool.4","Culture_Heat.1","Culture_Heat.1.1","Culture_Heat.2","Culture_Heat.2.1","Culture_Heat.3","Culture_Heat.3.1","Culture_Heat.4","Culture_Heat.4.1","OC4_F_B.host","OC4_F_B.sym","OC5_H_B.host","OC5_H_B.sym","OC9_C_B.host","OC9_C_B.sym","OD4_C_B.host","OD4_C_B.sym","OD5_F_B.host","OD5_F_B.sym","OD6_H_B.host","OD6_H_B.sym","OE10_F_W.host","OE11_C_W.host","OE3_H_W.host","OF7_C_B.host","OF7_C_B.sym","OF8_F_B.host","OF8_F_B.sym","OF9_H_B.host","OF9_H_B.sym","OH1_C_W.host","OH11_F_W.host","OH15_H_W.host","OI1_C_B.host","OI1_C_B.sym","OI2_F_B.host","OI2_F_B.sym","OI3_H_B.host","OI3_H_B.sym","OJ13_C_B.host","OJ13_C_B.sym","OJ14_F_B.host","OJ14_F_B.sym","OJ15_H_B.host","OJ15_H_B.sym","OL6_C_B.host","OL6_C_B.sym","OL7_F_B.host","OL7_F_B.sym","OL8_H_B.host","OL8_H_B.sym","ON4_C_W.host","ON5_F_W.host","ON6_H_W.host","OQ1_C_W.host","OQ11_H_W.host","OQ4_F_W.host","OR7_C_B.host","OR7_C_B.sym","OR8_F_B.host","OR8_F_B.sym","OR9_H_B.host","OR9_H_B.sym"
"ORTHOMCL8412",7.99258192882934,7.5067325000639,2.31657251731539,5.21569121876063,8.0735992682675,9.24161049140498,5.46965829299796,3.91869972000268,7.60215189419664,13.7629120800347,4.35962929703235,3.9383267665983,7.24992219510233,1.49961882855132,19.5124432471777,13.7417437308347,4.77087808207444,18.4958094367604,8.07332458380907,5.64485695658401,4.49688376931866,0,1.69785642826682,18.6841255587101,5.34175860024375,5.64142321216924,9.33103927575698,6.86780303193792,5.84634230751574,18.6841255587101,13.7401288763744,27.8083672356472,4.83511860245984,0,8.82144227700424,0,17.0642253491471,0.945498638677256,0,5.36266472095286,32.133337704022,1.04654070262884,0,0.548671824679196,6.2854170866613,17.0160841227976,5.57285391022749,10.8058690311751,8.11847853588696,0,6.42266816080659,3.77112315034995,2.43705985548392,3.8154461288544,8.74497190454296,17.3346093593474,5.29699462312505,3.85733157356764,4.99907556149985,11.742091219194,8.4254540965632,35.3720089222255,7.90187149759035,7.96017571653599,1.65182802641367,6.6462609986496,7.8031978160467,4.6207899812051,9.86819615097662,37.3682511174201,7.32824247307614,16.2582801496532,7.62382166037079,10.064649616452
"ORTHOMCL4572",46.0313514789986,34.9404276366611,39.1243358479933,36.5098385313244,46.4231957925382,40.783628907722,55.4258707023793,42.0607103280288,39.0474165474646,36.9559676223153,36.2783437931621,34.569757173474,60.191214503524,39.4185520647774,59.6661487723615,48.2769154754325,45.8004295879146,52.9140983016883,56.2441612672032,57.254977702495,78.2457775861446,34.5377742125781,47.5399799914711,60.7234080658077,40.5973653618525,39.4899624851846,45.3221907679625,34.3390151596896,61.1208513967555,41.1050762291622,45.8004295879146,48.6646426623825,60.0936169162866,36.3871100029366,54.5325522578444,64.8738424982705,34.1284506982943,64.2939074300534,8.80656841439549,51.6156479391713,37.4888939880257,42.9081688077823,50.7800926935672,44.991089623694,49.0262532759582,48.2122383479265,37.7715653915419,28.8156507498003,44.6516319473783,73.748893816826,38.5360089648395,49.0246009545494,52.802963535485,64.8625841905248,53.9273267446816,34.6692187186948,67.8015311760007,27.0013210149735,40.6174889371863,27.398212844786,64.5951480736512,42.4464107066706,50.2846368028477,60.5392311073395,61.1176369773058,54.2777981556384,49.6567133748426,59.2548362295713,32.8939871699221,31.1402092645168,59.2921436457979,32.5165602993064,41.9310191320393,40.2585984658079
"ORTHOMCL4809",25.9018858804655,18.2891300910648,15.9586106748394,26.8028576519643,43.731996036449,38.975487724621,46.6744174335826,16.1972921760111,11.0576754824678,10.4496184311374,30.673106125549,45.9471456103135,23.7730006862658,2.78500639588102,30.4781138323684,35.6200462496637,39.1212002730104,25.5724669603904,22.8744196541257,35.4819580128138,20.6856653388658,27.6302193700625,15.2807078544014,37.3682511174201,24.5720895611213,45.1313856973539,17.3290729406915,48.0746212235654,16.476055593908,29.8946008939361,13.7401288763744,69.5209180891179,13.1238933495339,19.8475145470563,22.4545803414653,22.8966502935072,34.1284506982943,10.4004850254498,52.8394104863729,12.0659956221439,42.8444502720293,21.9773547552056,14.3225902469036,16.4601547403759,17.5991678426516,48.2122383479265,13.0033257905308,43.2234761247004,20.2961963397174,55.3116703626195,25.6906726432263,67.8802167062991,25.1829518400005,38.154461288544,24.7774203962051,56.337480417879,22.2473774171252,34.7159841621088,11.8728044585622,27.398212844786,19.6593928919808,35.3720089222255,20.1138547211391,18.0151345163709,24.7774203962051,22.154203328832,19.1533037302964,17.1241040479954,20.8328585409506,6.22804185290336,19.3199119744735,48.7748404489596,24.7774203962051,30.1939488493559
"ORTHOMCL3258",24.717799668787,34.6674555457497,51.4793892736754,26.5130970286999,24.5571977743137,25.3139765634136,54.3319390437797,45.1956701040309,60.1261104359189,40.7789987556583,21.7981464851617,30.3397024982388,25.1218234202383,117.398731149446,29.5105546630869,56.5942866809377,42.93790273867,21.3908056964272,69.430591420758,24.7298495240823,28.7800561236394,6.90755484251562,39.0506978501369,23.3551569483876,36.3239584816575,50.7728089095231,26.6601122164485,54.9424242555033,27.6372545446199,26.1577757821941,50.3804725467061,27.8083672356472,24.8663242412221,50.7214260646995,43.3052620871117,38.1610838225121,17.0642253491471,19.8554714122224,44.0328420719774,33.5166545059554,53.5555628400367,29.3031396736074,26.0410731761883,54.8671824679196,31.8461132390839,34.0321682455952,27.2450635611122,50.4273888121505,50.063950971303,119.841952452342,47.2941928204849,26.3978620524497,32.0879547638716,41.9699074173984,34.9798876181719,30.3355663788579,54.0293451558755,27.0013210149735,21.2460711363744,27.398212844786,51.9569669288064,49.5208124911157,37.3543016249726,23.2520922246183,39.6438726339281,23.2619134952736,38.3066074605929,26.6374951857706,41.6657170819013,112.10475335226,41.3046393937019,32.5165602993064,38.1191083018539,271.745539644203
"ORTHOMCL1742.1",6.36446338777152,7.5067325000639,20.8491526558385,7.82353682814094,8.0735992682675,9.64341964320519,9.1160971549966,6.53116620000447,14.8587514295662,11.4690934000289,8.40785650141953,8.46010935047042,10.7905818717802,22.4942824282697,10.48189100055,9.76387054559309,14.3126342462233,9.48915440668575,11.8408760562533,10.2145030642949,5.39626052318239,6.90755484251562,1.69785642826682,0,6.4101103202925,22.5656928486769,7.99803366493455,27.4712121277517,15.9445699295884,18.6841255587101,8.01507517788506,20.8562754267354,14.5053558073795,8.82111757646948,15.23703666028,15.2644335290048,28.4403755819119,17.0189754961906,8.80656841439549,10.0549963517866,5.35555628400367,7.32578491840185,6.51026829404707,13.1681237923007,11.7327785617678,2.83601402046626,11.145707820455,28.8156507498003,12.1777178038304,27.6558351813098,12.8453363216132,3.77112315034995,15.8408890606455,26.7081229019808,8.74497190454296,0,11.6533881708751,15.4293262942706,8.74838223262475,23.484182438388,9.8296964459904,7.0744017844451,15.0853910408543,14.6634815830926,13.2146242113094,6.6462609986496,8.5125794356873,11.6878805406953,23.0257910189454,24.9121674116134,13.3240772237748,5.41942671655107,9.52977707546349,0
"ORTHOMCL8375",15.3931207518195,13.7850905910264,10.2958778547351,15.9368342795464,14.8015986584904,13.058797433507,12.3978921307954,10.188619272007,9.32991368833224,19.8797618933834,12.7674857984519,15.1698512491194,24.9532205784917,18.423888465059,18.2223643548023,15.7306803234555,23.5363318715672,20.747473194279,16.953981625999,13.9777410353509,22.4844188465933,27.6302193700625,23.7699899957355,18.6841255587101,19.2303309608775,5.64142321216924,22.6610953839812,20.6034090958138,19.6649695798257,3.73682511174201,12.5951181366765,13.9041836178236,8.97950597599685,20.950154244115,13.6331380644611,26.7127586757584,28.4403755819119,39.7109428244448,26.4197052431865,14.7473279826204,16.066668852011,17.7911919446902,15.624643905713,15.9114829156967,18.8562512599839,2.83601402046626,22.29141564091,14.4078253749001,18.9431165837363,27.6558351813098,22.7712780246779,11.3133694510499,15.4347124180648,3.8154461288544,14.5749531742383,21.6682616991842,20.1285795678752,19.2866578678382,16.871880020062,11.742091219194,12.6381811448448,14.1488035688902,16.5220949495071,14.6634815830926,18.1701082905504,13.2925219972992,18.4439221106558,16.8522928726304,16.446993584961,0,13.9902810849635,16.2582801496532,20.9655095660197,20.129299232904
"ORTHOMCL8843",16.1331746341185,14.7404929092164,12.3550534256821,18.11003895403,24.5571977743137,17.8805072551096,21.8786331719918,22.7284583760156,22.8064556825899,20.8992368622749,19.9297339292907,20.7126815132207,21.0753552183207,11.3542568447457,19.6737031087246,16.4539299934995,26.3988587208119,16.8874781813899,21.5288655568242,14.9185505281149,28.7800561236394,20.7226645275469,39.0506978501369,4.67103138967752,30.9821998814138,5.64142321216924,30.6591290489158,20.6034090958138,15.9445699295884,14.9473004469681,29.7702792321445,34.760459044559,20.0312056387622,28.6686321235258,16.0389859581895,26.7127586757584,34.1284506982943,14.1824795801588,0,23.4616581541688,26.7777814200183,18.837732647319,9.1143756116659,21.9468729871678,19.6943068715387,14.1800701023313,14.8609437606066,10.8058690311751,13.5307975598116,0,33.2810986514523,18.8556157517498,20.7150087716133,22.8926767731264,24.7774203962051,13.0009570195105,20.1285795678752,19.2866578678382,19.3714178008119,11.742091219194,22.4678775908352,42.4464107066706,28.7340781730558,19.4814826746802,28.0810764490324,13.2925219972992,22.7002118284995,13.8623699436153,19.7363923019532,6.22804185290336,20.6523196968509,54.1942671655107,20.9655095660197,40.2585984658079
"ORTHOMCL7759",13.1729591049224,17.7431859092419,12.0976564793137,12.0250658654759,7.06439935973407,13.058797433507,17.1382626513936,13.5848256960093,16.2409608648746,16.5664682444862,17.4385171881294,15.6074431120747,17.3660926998963,23.1369762119346,16.2872460162392,15.5498679059446,18.1293367118829,17.369977558001,18.5686465427609,10.8865098448406,12.5912745540922,6.90755484251562,23.7699899957355,9.34206277935503,13.8885723606338,16.9242696365077,19.9950841623364,20.6034090958138,20.1964552441453,14.9473004469681,18.3201718351659,6.95209180891179,12.433162120611,20.950154244115,17.6428845540085,26.7127586757584,28.4403755819119,15.1279782188361,8.80656841439549,26.1429905146452,10.7111125680073,18.837732647319,13.0205365880941,21.9468729871678,25.5606961524226,0,17.3377677207078,21.6117380623502,18.9431165837363,9.21861172710325,19.2680044824198,11.3133694510499,15.8408890606455,22.8926767731264,8.74497190454296,8.66730467967369,25.4255741910002,15.4293262942706,15.622111129687,19.57015203199,18.2551505425536,0,13.6486871322015,18.8530477496905,18.1701082905504,23.2619134952736,19.862685349937,12.5033140667903,23.0257910189454,0,13.9902810849635,21.6777068662043,13.3416879056489,0
"ORTHOMCL4732",39.5188773147673,35.895829954851,34.7485877597309,37.9586416476468,43.3955960669378,40.3818197559217,42.6633346853841,36.3132840720249,34.9007882415391,47.6604547956756,64.9273363165175,44.9260979300843,34.9007882415391,22.2800511670481,42.4113435868407,32.184610316955,36.5767319625707,34.9007882415391,39.5592904606644,29.9715024123389,79.1451543400084,20.7226645275469,61.1228314176056,14.0130941690326,42.73406880195,11.2828464243385,46.6551963787849,13.7356060638758,55.8059947535594,22.4209506704521,66.4106229024762,55.6167344712943,36.6087551329102,51.8240657617582,43.3052620871117,76.3221676450241,28.4403755819119,51.0569264885718,17.613136828791,40.2199854071465,26.7777814200183,35.5823838893804,41.6657170819013,44.4424177990148,54.0545869452872,28.3601402046626,42.7252133117441,14.4078253749001,66.3009080430769,9.21861172710325,48.4619506679042,15.0844926013998,49.5535503948397,26.7081229019808,51.012336109834,4.33365233983684,45.5541537588754,11.5719947207029,35.6184133756865,11.742091219194,49.148482229952,7.0744017844451,52.4396926658269,51.3221855408242,42.9475286867554,31.0158846603648,39.7253706998741,45.392466285956,52.6303794718753,43.5962929703235,66.620386118874,32.5165602993064,57.1786624527809,20.129299232904
"ORTHOMCL1751",55.3560303959662,28.6620695456985,39.8965266870984,41.1460085035561,42.3863961584044,60.6731819218327,37.1936763923861,10.7111125680073,16.5865132237018,14.2726495644804,71.466780262066,46.6764653819058,56.6505548268461,58.0566717910581,44.1852020638569,69.4319683242176,25.762741643202,41.9774457651692,63.2410425731711,69.2166983962087,71.9501403090985,27.6302193700625,23.7699899957355,0,72.647916963315,11.2828464243385,55.9862356545419,13.7356060638758,82.9117636338596,29.8946008939361,35.4953329306339,13.9041836178236,147.816482989487,69.4663009146971,76.9871325993097,24.8047044846328,22.7523004655295,94.5498638677256,8.80656841439549,38.2089861367891,42.8444502720293,82.676715507678,147.132063445464,59.2565570653531,70.3966713706066,19.8520981432638,108.361048254423,25.2136944060752,39.2393129234537,9.21861172710325,58.9717712946787,22.6267389020997,101.137984002583,26.7081229019808,26.2349157136289,0,59.3263397790006,27.0013210149735,109.979662352997,15.656121625592,51.9569669288064,14.1488035688902,51.7213407115005,83.5818450236279,29.7329044754461,54.2777981556384,52.494239853405,83.7178420124218,100.874893987761,31.1402092645168,52.6301050339105,27.0971335827553,22.8714649811124,0
"ORTHOMCL4684",21.4615625866714,21.428309136546,20.0769618167334,26.2233364054354,19.8475982011576,35.7610145102193,27.7129353511896,26.6471580960182,44.9218066475256,45.111767373447,36.5897458858072,30.3397024982388,39.4530649686964,32.5631517056857,30.4781138323684,25.4945508690486,34.6683807297409,38.2782838778171,23.143530473586,24.3266454557549,26.0819258620482,6.90755484251562,44.1442671349374,23.3551569483876,55.554289442535,28.2071160608462,55.9862356545419,6.86780303193792,34.0150825164552,0,52.6704940261018,27.8083672356472,20.721936867685,43.0029481852887,42.5033127892022,49.6094089692657,5.68807511638238,34.0379509923812,8.80656841439549,40.8903184972656,5.35555628400367,34.5358431867516,32.5513414702354,49.3804642211276,32.6841688506388,17.0160841227976,31.5795054912891,10.8058690311751,41.945472435416,9.21861172710325,57.2201345235496,15.0844926013998,31.681778121291,15.2617845154176,34.9798876181719,21.6682616991842,41.3165580603754,19.2866578678382,22.4958400267493,11.742091219194,57.5739363265152,35.3720089222255,24.4239664470975,32.4691377911337,19.8219363169641,40.9852761583392,31.2127912641868,27.9965510625956,49.3409807548831,18.6841255587101,29.9791737534933,16.2582801496532,43.836974547132,0
"ORTHOMCL5264",26.6419397627645,23.6120858638374,43.2426869898873,29.4107032613447,35.9947967376926,36.1628236620195,45.9451296611828,47.5468899360325,55.2883774123392,44.8568986312241,39.2366636732911,34.569757173474,37.4298308677376,33.4200767505722,44.5077217869507,43.9374174551689,70.9270541535067,37.6349513756689,62.9719317537108,38.3043864911058,59.3588657550063,0,30.5614157088028,4.67103138967752,53.4175860024375,33.8485392730154,67.9832861519437,34.3390151596896,67.4986793685909,33.6314260056781,75.5707088200592,34.760459044559,49.7326484824441,46.3108672764647,52.126704364116,34.3449754402609,5.68807511638238,59.5664142366672,35.2262736575819,58.3189788403624,32.133337704022,39.7685466998958,41.6657170819013,52.1238233445236,48.6072254701807,25.5241261841964,61.9205990025277,18.0097817186252,58.1824295071899,9.21861172710325,60.139529142098,41.4823546538495,88.5465080825825,19.077230644272,42.267364205291,26.0019140390211,41.3165580603754,30.8586525885411,53.1151778409359,23.484182438388,54.7654516276608,28.2976071377804,28.7340781730558,47.5515759908861,47.9030127659965,49.846957489872,46.1098052766396,78.0098073297567,40.5692508429039,6.22804185290336,41.3046393937019,5.41942671655107,22.8714649811124,30.1939488493559
"ORTHOMCL789.1",23.3857026806488,12.9661743182922,9.78108396199833,19.4139617587201,22.5387979572468,18.2823164069098,17.8675504237933,24.0346916160165,23.152008041417,17.8408119556005,37.6796532100653,23.6299605995898,29.1682916221559,19.2808135099455,21.9313411703815,24.4096763639827,16.5390440178581,22.0341381985754,12.9173193340945,11.4241152692772,12.5912745540922,6.90755484251562,22.0721335674687,23.3551569483876,23.5037378410725,22.5656928486769,10.6640448865794,6.86780303193792,18.0705125868668,11.210475335226,38.9303651497275,6.95209180891179,8.97950597599685,25.3607130323497,40.8994141933833,15.2644335290048,11.3761502327648,15.1279782188361,0,27.4836566948834,32.133337704022,18.837732647319,11.7184829292847,57.6105415913155,28.912918598642,25.5241261841964,12.3841198005055,0,29.7677546315855,9.21861172710325,28.0261883380651,22.6267389020997,20.7150087716133,26.7081229019808,24.7774203962051,17.3346093593474,33.9007655880003,19.2866578678382,18.121648910437,3.91403040639799,42.127270482816,14.1488035688902,17.9587988581599,11.940263574804,29.7329044754461,19.9387829959488,41.1441339391553,29.0837957640556,21.929324779948,12.4560837058067,25.9819505863609,21.6777068662043,19.059554150927,20.129299232904
"ORTHOMCL9023",9.91672202280678,80.3902807734116,11.0680686938402,66.500063039198,4.3731996036449,42.9935792426232,4.0110827481985,43.88943686403,9.32991368833224,23.1930555422806,10.7433721962583,10.6480686652473,22.0869722688001,70.4820849419118,26.7691370167892,17.5388044985654,12.0862244745886,23.8033025794829,4.30577311136484,5.10725153214744,6.29563727704612,41.4453290550937,10.1871385696009,42.0392825070977,16.0252758007313,45.1313856973539,15.9960673298691,41.2068181916275,3.72039965023729,41.1050762291622,13.7401288763744,6.95209180891179,4.83511860245984,16.5395954558803,11.2272901707327,9.54027095562802,73.9449765129709,11.3459836641271,26.4197052431865,16.7583272529777,26.7777814200183,19.8842733499479,1.30205365880941,13.7167956169799,13.4088897848774,28.3601402046626,10.5265018304297,46.8254324684255,1.35307975598116,36.874446908413,16.932488787581,71.6513398566491,6.0926496387098,61.0471380616704,8.74497190454296,34.6692187186948,22.2473774171252,50.1453104563793,7.49861334224978,39.1403040639799,14.042423494272,7.0744017844451,14.3670390865279,6.28434924989684,21.4737643433777,28.8004643274816,15.6063956320934,8.9697687870452,15.3505273459636,31.1402092645168,7.32824247307614,59.6136938820617,9.52977707546349,0
"ORTHOMCL7274",12.2848944461636,9.96348131826663,1.54438167821026,19.7037223819846,20.5203981401799,18.2823164069098,44.1219102301835,21.944718432015,6.56549481771528,15.037255791149,22.7323527630973,43.6133223412182,53.4471008336614,1.49961882855132,30.1555941092746,11.7528071382139,18.4473952506878,14.4749812983342,9.41887868111058,11.6929179814954,8.99376753863731,6.90755484251562,1.69785642826682,14.0130941690326,1.06835172004875,45.1313856973539,7.99803366493455,103.017045479069,11.6926846150315,18.6841255587101,6.8700644381872,27.8083672356472,14.5053558073795,18.7448748499976,10.4253408728232,20.9885961023816,17.0642253491471,14.1824795801588,26.4197052431865,7.37366399131018,37.4888939880257,9.41886632365952,19.5308048821412,7.13273372082954,10.4756951444355,36.8681822660614,11.145707820455,14.4078253749001,8.11847853588696,36.874446908413,12.2614573979035,33.9401083531496,11.779122634839,11.4463383865632,0,21.6682616991842,12.7127870955001,69.4319683242175,8.74838223262475,11.742091219194,9.8296964459904,28.2976071377804,10.0569273605695,9.84548049150504,1.65182802641367,13.2925219972992,7.09381619640609,16.3086705219004,12.0611286289714,130.78887891097,17.3213003909072,37.9359870158575,7.62382166037079,10.064649616452
"ORTHOMCL109.1",113.672276321128,124.475273455605,41.9557022580454,124.741948315358,76.026393109519,113.912894535361,61.624816767777,120.957198024083,55.9794821299934,100.928021920254,98.8701644148408,102.250631977237,120.551031848795,148.248032765359,139.489780238088,104.87120215637,109.412137348907,152.791469260194,127.558528424183,111.956329638916,128.610875802514,27.6302193700625,173.181355683216,56.0523766761302,139.954075326386,39.4899624851846,119.970504974018,54.9424242555033,107.891589856881,33.6314260056781,180.911696872263,55.6167344712943,78.7433600972032,101.442852129399,160.389859581895,131.655739187667,34.1284506982943,128.587814860107,8.80656841439549,192.385596864184,96.400013112066,105.700610965512,174.475190280462,238.123571910771,142.469453964323,22.6881121637301,164.708793346724,61.2332578433256,205.668122909136,9.21861172710325,120.862937207906,22.6267389020997,143.786531473551,45.7853535462528,189.474391265098,78.0057421170632,128.187269879626,46.2879788828117,104.355702346309,46.9683648767759,255.57210759575,56.5952142755608,94.1041060167578,102.434892773318,145.360866324403,106.340175978394,195.079945401167,150.311579976848,126.093617484701,49.8243348232268,160.555130546486,43.3554137324085,129.604968226303,120.775795397424
"ORTHOMCL298.1",9.02865736404796,21.428309136546,1.80177862457864,17.8202783307655,7.73719929875636,9.04070591550487,6.56358995159755,2.61246648000179,8.638808970678,1.01947496889146,28.9603946160006,8.02251748751506,15.6800642824306,0.856925044886466,24.5114989551323,10.667932633148,9.22369762534392,12.3841506663526,8.61154622272968,19.8914007041532,5.39626052318239,20.7226645275469,8.48928214133412,37.3682511174201,5.34175860024375,22.5656928486769,7.99803366493455,34.3390151596896,0,29.8946008939361,1.14501073969787,20.8562754267354,0.690731228922835,8.82111757646948,6.41559438327581,0,28.4403755819119,0.945498638677256,8.80656841439549,0.670333090119108,0,8.37232562103069,6.51026829404707,8.77874919486713,10.0566673386581,14.1800701023313,6.81126589027805,25.2136944060752,10.8246380478493,9.21861172710325,9.92594170306472,26.3978620524497,3.65558978322588,26.7081229019808,1.45749531742383,30.3355663788579,9.53459032162509,15.4293262942706,5.62396000668734,31.3122432511839,7.021211747136,21.2232053533353,8.62022345191675,3.14217462494842,0,6.6462609986496,5.67505295712487,4.6207899812051,16.446993584961,18.6841255587101,6.6620386118874,21.6777068662043,9.52977707546349,40.2585984658079
"ORTHOMCL234.1",25.9018858804655,18.5621021819762,23.1657251731539,18.8344405121912,13.4559987804458,15.0678431925081,13.1271799031951,21.4222251360147,72.2204429948681,16.5664682444862,13.5459910300648,14.4405314775271,21.5811637435604,35.3481581015667,20.6412622780061,28.0259247142024,49.9351905923792,10.6149862854451,50.3237232390765,19.756999348044,17.9875350772746,27.6302193700625,20.3742771392019,51.3813452864527,17.09362752078,39.4899624851846,22.6610953839812,6.86780303193792,17.0075412582276,29.8946008939361,20.6101933145616,69.5209180891179,11.7424308916882,22.0527939411737,22.4545803414653,19.080541911256,5.68807511638238,12.2914823028043,52.8394104863729,33.5166545059554,53.5555628400367,20.9308140525767,9.1143756116659,24.1415602858846,16.7611122310968,34.0321682455952,17.3377677207078,3.60195634372504,18.9431165837363,36.874446908413,9.34206277935503,37.7112315034995,17.8717722735488,34.3390151596896,27.6924110310527,43.3365233983684,23.3067763417502,42.430647309244,10.6230355681872,27.398212844786,16.8509081931264,35.3720089222255,16.5220949495071,16.9677429747215,33.0365605282734,24.3696236617152,22.7002118284995,11.6878805406953,20.8328585409506,31.1402092645168,18.6537081132847,37.9359870158575,32.4012420565759,40.2585984658079
"ORTHOMCL3578.1",18.0573147280959,16.6512975455963,12.8698473184189,22.0218073681004,14.8015986584904,17.4786981033094,16.4089748789939,26.6471580960182,36.9741023945018,38.4851800756525,33.7871270520007,25.5261920057297,22.4241779522933,6.85540035909173,16.1259861546923,13.9225561483457,10.4959317805638,13.5099825451119,15.3393167092372,16.3969654453155,18.8869118311384,27.6302193700625,11.8849949978678,37.3682511174201,11.7518689205363,16.9242696365077,27.9931178272709,6.86780303193792,33.4835968521356,33.6314260056781,12.5951181366765,41.7125508534707,24.1755930122992,14.3343160617629,14.4350873623706,15.2644335290048,22.7523004655295,31.2014550763495,8.80656841439549,24.802324334407,16.066668852011,20.9308140525767,29.9472341526165,17.5574983897343,23.884584929313,45.3762243274602,29.7218875212133,21.6117380623502,16.2369570717739,0,16.932488787581,18.8556157517498,37.7744277600008,22.8926767731264,14.5749531742383,17.3346093593474,26.4849731156253,30.8586525885411,23.1207244719368,27.398212844786,22.4678775908352,21.2232053533353,19.3955027668127,33.3070510244532,18.1701082905504,25.4773338281568,22.7002118284995,22.2885163799305,21.929324779948,24.9121674116134,13.9902810849635,37.9359870158575,26.6833758112978,30.1939488493559
"ORTHOMCL3305.1",23.237691904189,17.1972417274191,58.1717098792532,27.5272592101255,68.9619937497849,27.5239268983148,64.177323971176,39.448243848027,21.4242462472814,17.3310744711548,12.7674857984519,19.3999059243546,53.7843065171545,64.4836096277066,56.1184318183292,28.3875495492244,31.1697368028864,21.8733050730383,33.3697416130775,19.6225979919349,66.5538797859161,20.7226645275469,20.3742771392019,42.0392825070977,37.3923102017063,39.4899624851846,35.9911514922055,27.4712121277517,82.38027796954,3.73682511174201,19.4651825748637,34.760459044559,64.2380042898236,43.0029481852887,16.840935256099,0,28.4403755819119,16.0734768575134,26.4197052431865,8.04399708142929,16.066668852011,25.1169768630921,69.008843916899,25.7875757599222,24.3036127350904,17.0160841227976,50.1556851920474,28.8156507498003,14.8838773157928,9.21861172710325,40.8715246596783,33.9401083531496,82.8600350864533,15.2617845154176,26.2349157136289,26.0019140390211,24.3661752663752,30.8586525885411,51.865408950561,31.3122432511839,16.8509081931264,7.0744017844451,22.9872625384447,51.741142157484,18.1701082905504,36.5544354925728,28.3752647856243,80.4561079080418,30.7010546919273,37.3682511174201,44.6356586996456,5.41942671655107,9.52977707546349,10.064649616452
"ORTHOMCL3419.1",13.3209698813822,8.87159295462097,1.80177862457864,28.6863017031835,16.8199984755573,9.44251506730508,5.46965829299796,8.88238603200608,39.0474165474646,25.9966117067322,4.51533034335493,18.3788582441254,18.7149154338688,0.214231261221617,13.3845685083946,18.6236790036313,21.9460391775424,17.6916438090751,17.2230924454594,5.24165288825658,20.6856653388658,6.90755484251562,10.1871385696009,18.6841255587101,9.61516548043875,28.2071160608462,1.33300561082243,27.4712121277517,17.5390269225472,52.3155515643882,6.8700644381872,6.95209180891179,8.97950597599685,7.71847787941079,0.801949297909476,1.9080541911256,17.0642253491471,16.0734768575134,8.80656841439549,11.3956625320248,26.7777814200183,0,11.7184829292847,5.48671824679196,6.70444489243872,36.8681822660614,5.57285391022749,21.6117380623502,0,64.5302820897228,6.42266816080659,15.0844926013998,10.9667693496776,26.7081229019808,7.28747658711914,26.0019140390211,1.05939892462501,30.8586525885411,8.74838223262475,39.1403040639799,7.021211747136,7.0744017844451,9.33857540624314,11.940263574804,1.65182802641367,1.1077101664416,6.38443457676548,16.5804816972654,8.77172991197921,49.8243348232268,19.9861158356622,37.9359870158575,0,10.064649616452
"ORTHOMCL808.1",0.148010776459803,4.91349763640546,16.4734045675761,25.7886954705387,24.8935977438248,7.03166015650379,17.8675504237933,84.1214206560576,4.83773302357968,12.4885683689203,25.3792705505812,3.79246281227984,16.1858728076703,2.35654387343778,12.9007889237538,2.71218626266475,17.175161095468,12.8666500429637,26.6419711265699,54.8357532925304,0,27.6302193700625,1.69785642826682,37.3682511174201,0,28.2071160608462,13.3300561082243,48.0746212235654,9.03525629343342,26.1577757821941,0,6.95209180891179,5.52584983138268,0,10.4253408728232,0,22.7523004655295,12.2914823028043,44.0328420719774,0.670333090119108,64.266675408044,7.32578491840185,1.30205365880941,7.13273372082954,9.63763953288066,53.884266388859,6.81126589027805,43.2234761247004,1.35307975598116,36.874446908413,7.00654708451628,37.7112315034995,9.34206277935503,41.9699074173984,0,43.3365233983684,1.05939892462501,34.7159841621088,4.99907556149985,31.3122432511839,0,56.5952142755608,0,8.16965402486589,0,1.1077101664416,0.709381619640609,4.89260115657011,1.0964662389974,49.8243348232268,7.32824247307614,32.5165602993064,0,60.3878976987119
